address,name,type,comment
0x008032ca,derate_event_timer_32ca,word,
0x008032cc,clutch_rpm_delta_32cc,dword,
0x008032ce,fuel_temp_protection_counter_2_32ce,,
0x008032d0,clutch_sample_divider_32d0,word,
0x008032d2,fault_presence_timer,word,
0x008032d4,fuel_temp_exceedance_timer,word,
0x008032d6,fuel_limit_near_exceedance_timer,word,
0x008032d8,clutch_slip_detection_state_32d8,word,
0x008032da,derate_event_state_machine_32da,undefined,
0x008032dc,vp44_fault_protection_init_flag,byte,
0x008032dd,vp44_derate_bit8_previous,byte,
0x008032de,vp44_derate_bit4_previous,byte,
0x008032e0,vp44_derate_exceeded_previous,word,
0x008032e2,vp44_fuel_temp_previous,word,
0x008032e4,vp44_clutch_rpm_snapshot,word,
0x008032e6,vp44_fuel_table_lookup_1,word,
0x008032e8,vp44_fuel_table_lookup_2,word,
0x008032ea,vp44_timing_table_lookup_1,word,
0x008032ec,vp44_timing_table_lookup_2,word,
0x008032ee,oil_pressure_fault_table_ptr,dword,
0x008032f2,oil_pressure_table_1_offset,word,
0x008032f6,oil_pressure_table_1_pointer,dword,
0x008032fa,oil_pressure_table_2_offset,word,
0x008032fe,oil_pressure_table_3_pointer,dword,
0x00803302,oil_pressure_table_3_offset,word,
0x00803306,oil_pressure_table_4_pointer,dword,
0x0080330a,oil_pressure_table_4_offset,word,
0x0080330e,vp44_timing_limit_upper,word,
0x00803310,vp44_timing_limit_lower,word,
0x00803312,vp44_fuel_limit_upper,word,
0x00803314,vp44_fuel_limit_lower,word,
0x00803316,interpolation_wscltatb_size,word,
0x00803318,interpolation_table_1_ptr,dword,
0x0080331c,diagnostic_rpm_setpoint_saved,word,
0x0080331e,interpolation_wscltatb_ptr,dword,
0x00803322,interpolation_table_2_size,word,
0x00803324,interpolation_table_2_ptr,dword,
0x00803328,diagnostic_throttle_saved,word,
0x0080332a,interpolation_table_3_ptr,dword,
0x0080332e,vp44_state_processing_timeout_counter,word,
0x00803330,vp44_state_input_current,undefined,
0x00803332,output_timing_base_value,word,
0x00803334,vp44_state_debounce_countdown,word,
0x00803336,vp44_state_current_debounced,undefined,
0x00803338,vp44_state_previous,undefined,
0x0080333a,vp44_state_operating_condition_cached,undefined,
0x0080333c,vp44_state_output_timing_base,word,
0x0080333e,vp44_state_debounce_value_333e,undefined,
0x00803340,output_control_can_state,byte,
0x00803342,vp44_timing_override_state,word,
0x00803344,vp44_timing_override_counter,word,
0x00803346,output_control_intake_temp_value,word,
0x00803348,vp44_timing_coordinator_value,word,
0x0080334a,output_control_state_4_value,word,
0x0080334c,output_control_state_selector,byte,
0x0080334e,output_timing_config_word_1,word,
0x00803350,output_timing_state_previous,word,
0x00803352,output_timing_config_word_2,word,
0x00803354,output_timing_cycle_counter,word,
0x00803356,output_timing_config_word_3,word,
0x00803358,output_control_state_sequencer,word,
0x0080335a,output_control_timing_reset_counter,word,
0x0080335c,output_timing_duration_countdown,word,
0x0080335e,output_timing_cycle_divider,word,
0x00803360,output_timing_duty_cycle_counter,word,
0x00803362,output_control_idle_counter,word,
0x00803364,output_timing_state_selector,word,
0x00803366,output_control_lookup_failure_flag,byte,
0x00803368,output_control_table_2_size,word,
0x0080336a,output_control_table_1_ptr,dword,
0x0080336e,output_control_rpm_workspace_2,word,
0x00803370,output_control_table_2_ptr,dword,
0x00803374,output_control_table_4_size,word,
0x00803376,output_control_table_3_ptr,dword,
0x0080337a,output_control_sensor_input_cached,word,
0x0080337c,output_control_table_4_ptr,dword,
0x00803380,output_control_table_6_size,word,
0x00803382,output_control_table_5_ptr,dword,
0x00803386,output_control_sequence_state,word,
0x00803388,output_control_table_6_ptr,dword,
0x0080338c,output_control_table_7_size,word,
0x0080338e,output_control_table_7_ptr,dword,
0x00803392,output_control_timing_workspace,word,
0x00803394,output_control_table_8_size,word,
0x00803396,output_control_table_8_ptr,dword,
0x0080339a,output_control_index_workspace,word,
0x0080339c,output_control_table_9_ptr,dword,
0x0080339e,output_control_table_9_ptr+2,,
0x008033a0,output_sequence_state,word,
0x008033a2,output_state_timing_delay_base,word,
0x008033a4,output_state_1_timing_offset,word,
0x008033a6,output_state_2_timing_offset,word,
0x008033a8,output_state_3_timing_offset,word,
0x008033ac,output_control_interpolation_result,word,
0x008033ae,output_timing_duty_lookup_result,word,
0x008033b0,output_control_timing_state_33b0,byte,
0x008033b2,output_timing_interpolation_result,word,
0x008033b4,output_control_rpm_workspace,word,
0x008033b6,output_control_idle_timeout_threshold,word,
0x008033b8,output_control_active_flag,word,
0x008033ba,output_control_flags_state,byte,
0x008033bc,output_control_mode_state_variable,word,
0x008033be,output_control_state_transition_flag,byte,
0x008033bf,engine_mode_io_control_flags,byte,
0x008033c0,engine_mode_io_control_counter,word,
0x008033c2,fuel_demand_table_3_size,word,
0x008033c4,fuel_demand_table_1_ptr_33c4,dword,
0x008033c8,rpm_load_lookup_input,word,
0x008033ca,fuel_demand_table_2_size,word,
0x008033cc,fuel_demand_table_2_ptr_33cc,dword,
0x008033d0,rpm_load_lookup_result_ptr,dword,
0x008033d2,fuel_demand_table_3_ptr_33d2,,
0x008033d6,vp44_diagnostic_sensor_threshold,word,
0x008033d8,fuel_pressure_sync_counter,word,
0x008033da,fuel_pressure_rpm_flag,word,
0x008033dc,fuel_pressure_injection_flag,word,
0x008033de,fuel_pressure_sync_state_machine,undefined,
0x008033e2,fuel_temp_protection_state_33e2,word,
0x008033e4,fuel_temp_protection_active_flag,word,
0x008033e6,fuel_temp_vp44_state_flag,word,
0x008033e8,fuel_temp_vp44_state_previous,word,
0x008033ea,fuel_temp_limit_primary_prev,word,
0x008033ec,fuel_temp_limit_secondary_prev,word,
0x008033ee,fuel_temp_primary_counter_flag,word,
0x008033f0,fuel_temp_secondary_counter_flag,word,
0x008033f2,vp44_sensor_debounce_counter,word,
0x008033f4,vp44_sensor_prev_debounce,undefined,
0x008033f6,vp44_sensor_status_monitor_state,undefined,
0x008033f8,vp44_sensor_state_counter,word,
0x008033fa,vp44_control_flags_state,word,
0x008033fc,vp44_control_flags_init_state,word,
0x008033fe,vp44_control_flag_1,byte,
0x00803400,vp44_control_flag_2,byte,
0x00803402,vp44_control_flag_3,byte,
0x00803404,vp44_control_flag_4,byte,
0x00803406,vp44_control_flag_5,byte,
0x00803408,vp44_control_flag_6,byte,
0x0080340a,vp44_control_flag_7,byte,
0x0080340c,vp44_sensor_diag_timer_1,word,
0x0080340e,vp44_sensor_diagnostic_countdown,word,
0x00803410,dzg_pressure_state_saved,word,
0x00803412,vp44_sensor_diag_state_prev,byte,
0x00803413,vp44_sensor_diag_index,byte,
0x00803414,vp44_sensor_diag_timer_2,word,
0x00803416,dzg_timing_accumulator_value,word,
0x00803418,dzg_timing_state_variable,word,
0x0080341a,dzg_timing_state_machine_value,word,
0x0080341c,dzg_timing_state_index,undefined,
0x0080341e,dzg_state_transition_counter,word,
0x00803420,dzg_pressure_ramp_rate,word,
0x00803422,dzg_pressure_target_value,word,
0x00803424,dzg_pressure_state_index,word,
0x00803426,sensor_history_table_ptr,dword,
0x0080342a,sensor_history_init_value,dword,
0x0080342e,clutch_rpm_accumulator_previous,word,
0x00803430,sensor_status_history_bits,dword,
0x00803434,oil_pressure_rpm_ramp_complete,word,
0x00803436,oil_pressure_rpm_limit_current,word,
0x00803438,oil_pressure_rpm_limit_target,word,
0x0080343a,oil_pressure_rpm_limit_previous,word,
0x0080343c,oil_pressure_state_index,word,
0x0080343e,oil_pressure_validation_timer,word,
0x00803440,sensor_status_validation_counter,word,
0x00803442,oil_pressure_protection_table_ptr,dword,
0x00803446,oil_pressure_table_1_ptr,dword,
0x00803448,oil_pressure_table_1_ptr+2,,
0x0080344a,oil_pressure_table_2_ptr,dword,
0x0080344d,oil_pressure_table_2_ptr+3,,
0x0080344e,oil_pressure_table_3_ptr,dword,
0x00803450,oil_pressure_table_3_ptr+2,,
0x00803452,oil_pressure_table_4_ptr,dword,
0x00803454,oil_pressure_table_4_ptr+2,,
0x00803456,oil_pressure_table_5_ptr,dword,
0x00803458,oil_pressure_table_5_ptr+2,,
0x00803459,oil_pressure_table_5_ptr+3,,
0x0080345a,base_timing_table_lookup_arg_345a,word,
0x0080345b,base_timing_table_lookup_arg_345a+1,,
0x0080345c,vp44_timing_idle_cmd_ptr,dword,
0x0080345e,vp44_timing_idle_cmd_ptr+2,,
0x00803460,base_timing_rpm_input,word,
0x00803462,vp44_timing_table_size,word,
0x00803464,vp44_timing_fault_limit_ptr,dword,
0x00803465,vp44_timing_fault_limit_ptr+1,,
0x00803466,vp44_timing_fault_limit_ptr+2,,
0x00803468,base_timing_fuel_value_input,word,
0x0080346a,vp44_stuck_pump_threshold_ptr,dword,
0x0080346c,vp44_stuck_pump_threshold_ptr+2,,
0x0080346e,base_timing_table_lookup_arg_346e,word,
0x00803472,lift_pump_table_lookup_arg_3472,word,
0x00803474,vp44_lift_pump_table_ptr,dword,
0x00803476,vp44_lift_pump_table_ptr+2,,
0x00803478,lift_pump_fuel_demand_input,word,
0x0080347a,vp44_lift_pump_table_2_size,word,
0x0080347c,vp44_lift_pump_table_2_ptr,dword,
0x0080347d,vp44_lift_pump_table_2_ptr+1,,
0x0080347e,vp44_lift_pump_table_2_ptr+2,,
0x00803480,lift_pump_fuel_value_input,word,
0x00803482,vp44_lift_pump_table_3_ptr,dword,
0x00803485,vp44_lift_pump_table_3_ptr+3,,
0x00803486,lift_pump_table_lookup_arg_3486,word,
0x0080348a,vp44_can_msg_100_received_flag,byte,
0x0080348b,vp44_can_msg_100_retry_counter,byte,
0x0080348c,vp44_can_msg_timeout_counter,word,
0x0080348e,lift_pump_diagnostic_mode_flag,byte,
0x0080348f,vp44_fso_circuit_fault_flag,byte,
0x00803490,vp44_timing_expected_table_ptr,dword,
0x00803492,vp44_timing_expected_table_ptr+2,,
0x00803493,vp44_timing_expected_table_ptr+3,,
0x00803494,vp44_timing_expected_init,dword,
0x00803495,vp44_timing_expected_init+1,,
0x00803496,vp44_timing_expected_init+2,,
0x00803498,vp44_timing_actual_table_ptr,dword,
0x0080349a,vp44_diagnostic_threshold_state,,
0x0080349c,vp44_timing_actual_init,dword,
0x0080349d,vp44_timing_actual_init+1,,
0x0080349e,vp44_timing_actual_init+2,,
0x008034a0,vp44_fso_fault_active_flag,byte,
0x008034a1,vp44_fso_fault_detection_enable,byte,
0x008034a2,vp44_fso_warmup_counter,word,
0x008034a4,derate_threshold_change_counter,word,
0x008034a5,vp44_timing_negative_fault_counter,,
0x008034a6,vp44_timing_max_fault_counter,byte,
0x008034a7,vp44_fuel_demand_range_fault_counter,byte,
0x008034a8,vp44_timing_min_fault_counter,byte,
0x008034a9,vp44_timing_decrease_fault_counter,byte,
0x008034aa,vp44_feedback_pulse_low_fault_counter,byte,
0x008034ab,vp44_feedback_pulse_high_fault_counter,byte,
0x008034ac,lift_pump_timing_smoothed,word,
0x008034ad,lift_pump_timing_smoothed+1,,
0x008034ae,derate_threshold_previous,word,
0x008034af,derate_threshold_previous+1,,
0x008034b0,fso_fault_previous_value,word,
0x008034b1,fso_fault_previous_value+1,,
0x008034b2,fso_fault_latched_value,word,
0x008034b4,fso_bit5_fault_set_counter,byte,
0x008034b5,fso_bit5_fault_clear_counter,byte,
0x008034b6,fso_fault_debounce_counter,byte,
0x008034b7,fso_bit6_fault_clear_counter,byte,
0x008034b8,fso_high_cmd_fault_debounce_counter,byte,
0x008034b9,fso_low_cmd_fault_clear_counter,byte,
0x008034ba,fso_stuck_fault_debounce_counter,byte,
0x008034bb,vp44_fso_range1_fault_counter,byte,
0x008034bc,vp44_fso_range2_fault_counter,byte,
0x008034bd,vp44_fso_recovery_counter,byte,
0x008034be,vp44_fso_bit1_range1_fault_counter,byte,
0x008034bf,vp44_fso_bit1_range2_fault_counter,byte,
0x008034c0,vp44_fso_bit1_recovery_counter,byte,
0x008034c1,fso_range_fault_low_counter,byte,
0x008034c2,fso_range_fault_high_counter,byte,
0x008034c3,fso_range_fault_clear_counter,byte,
0x008034c4,vp44_timing_status_fault_counter,byte,
0x008034c5,vp44_timing_mode_3_high_counter,byte,
0x008034c6,vp44_timing_mode_267_high_counter,byte,
0x008034c7,vp44_timing_mode_3_low_counter,byte,
0x008034c8,vp44_timing_mode_267_low_counter,byte,
0x008034c9,vp44_fso_fault_latch_flag,byte,
0x008034ca,vp44_fso_condition_counter,word,
0x008034cc,vp44_fso_duration_counter,word,
0x008034cd,vp44_fso_duration_counter+1,,
0x008034ce,vp44_fso_timing_fault_counter,byte,
0x008034d0,vp44_fso_bit0_fault_counter,word,
0x008034d2,vp44_fso_bit0_recovery_counter,word,
0x008034d4,vp44_fso_bit15_fault_counter,word,
0x008034d6,vp44_fso_bit15_limit_counter,word,
0x008034d8,vp44_fso_bit15_recovery_counter,byte,
0x008034da,vp44_fso_multibit_fault_debounce_counter,word,
0x008034dc,vp44_fso_multibit_clear_flag,word,
0x008034dd,vp44_fso_multibit_clear_flag+1,,
0x008034de,vp44_fso_multibit_fault_accumulator,word,
0x008034e0,vp44_fso_multibit_fault_state,word,
0x008034e2,vp44_fso_stuck_high_state,word,
0x008034e4,vp44_fso_stuck_high_recovery_counter,byte,
0x008034e6,vp44_fso_zero_timing_fault_counter,byte,
0x008034e7,vp44_fso_demand_delta_fault_counter,byte,
0x008034e8,vp44_fso_rpm_fault_counter,word,
0x008034e9,vp44_fso_rpm_fault_counter+1,,
0x008034f8,can_message_buffer_start,byte,
0x008034fa,calibration_validation_buffer,byte,
0x00803500,calibration_checksum_expected_1,word,
0x00803501,calibration_checksum_expected_1+1,,
0x00803502,calibration_checksum_expected_2,word,
0x00803503,calibration_checksum_expected_2+1,,
0x0080352c,loop_counter_reference,word,
0x0080352d,loop_counter_reference+1,,
0x00803586,security_bypass_flag,word,
0x008035d4,vp44_status_flags_1,word,
0x008035d6,fuel_demand_control_flags,word,
0x008035d8,protection_system_flags,word,
0x008035da,engine_operating_state_flags,word,
0x008035dc,diagnostic_status_flags,word,
0x008035e0,fuel_temp_control_flags,word,
0x008035e2,protection_state_enable_flags,word,
0x008035ea,diagnostic_service_enable_flags,byte,
0x008035ec,vp44_status_flags_2,word,
0x00803614,derate_percentage_active,word,
0x00803615,derate_percentage_active+1,,
0x00803618,engine_operating_mode_flags,word,
0x00803678,vp44_comm_bit0_counter,word,
0x0080367a,eeprom_calibration_write_state,byte,
0x0080367c,eeprom_calibration_check_value_1,word,
0x0080367e,loop_termination_flag,word,
0x00803680,protection_flag_source_1,word,
0x00803682,eeprom_calibration_check_value_2,word,
0x00803684,eeprom_calibration_check_value_3,word,
0x00803686,vp44_comm_test_flag,word,
0x00803687,vp44_comm_test_flag+1,,
0x00803688,vp44_comm_test_sensor_value,word,
0x0080368a,redundant_sensor_param_1,word,
0x0080368c,redundant_sensor_param_2,word,
0x0080368e,redundant_sensor_param_3,word,
0x00803692,protection_flag_source_2,word,
0x00803698,governor_rpm_error_init_value,word,
0x0080369a,fuel_demand_rate_limit_init,word,
0x008036a2,oil_pressure_rpm_limit_max,word,
0x008036ba,vp44_comm_fault_monitor_state,word,
0x008036ea,diagnostic_mode_7_enable_flag,word,
0x008036fc,high_rpm_protection_initial_timer,word,
0x00803706,oil_pressure_rpm_target_low,word,
0x0080370a,oil_pressure_rpm_target_high,word,
0x00803734,crank_fuel_timing_buffer_value,word,
0x00803736,crank_mode_1_calibration_factor,word,
0x00803738,param_scaling_lookup_value,word,
0x0080373a,crank_fuel_threshold_divisor,word,
0x0080373c,eps_signal_quality_threshold,word,
0x00803740,crank_fuel_timing_state,word,
0x00803744,fuel_timing_transition_state_3744,word,
0x00803746,fuel_timing_transition_limit,word,
0x00803748,boost_pressure_target_pointer,word,
0x0080374a,vp44_fault_calc_factor_2,word,
0x0080374c,vp44_sensor_type_selector,word,
0x00803750,sensor_fault_debounce_limit,word,
0x00803782,fuel_timing_mode_arb_value,word,
0x00803784,vp44_timing_condition_value,word,
0x00803786,insite_diagnostic_lower_bound,word,
0x00803788,throttle_validator_enable_flag,word,
0x00803790,vp44_forced_status_7,byte,
0x00803791,vp44_forced_status_8,byte,
0x00803792,vp44_forced_status_9,byte,
0x0080379a,oil_pressure_override_mode,word,
0x0080379c,oil_pressure_mode_active_flag,word,
0x0080379e,fuel_demand_mode_selector_value,word,
0x008037a0,fuel_demand_mode_override,word,
0x008037ae,fuel_timing_base_offset,word,
0x008037b0,fuel_demand_blend_param_1,word,
0x008037b2,fuel_demand_blend_param_2,word,
0x008037b4,shutdown_protection_timer,word,
0x008037b6,can_priority_table_start,byte,
0x008037b8,j1939_priority_pgn65269,byte,
0x008037ba,j1939_priority_pgn65265,byte,
0x008037bc,j1939_priority_pgn65259,byte,
0x008037be,j1939_priority_pgn65226,byte,
0x008037c0,j1939_priority_pgn65227,byte,
0x008037c2,j1939_priority_pgn65229,byte,
0x008037c4,j1939_priority_pgn65230,byte,
0x008037c6,j1939_priority_pgn65232,byte,
0x008037c8,j1939_priority_pgn65234,byte,
0x008037ca,j1939_priority_vp44_cmd_256,byte,
0x008037cc,can_priority_dm983,byte,
0x008037ce,j1939_priority_pgn65247,byte,
0x008037d0,j1939_priority_pgn65251,byte,
0x008037d2,j1939_priority_pgn65263,byte,
0x008037d4,retarder_mode_threshold_value_37d4,word,
0x008037d6,j1939_priority_pgn15728640,byte,
0x008037d8,j1939_priority_pgn65262,byte,
0x008037da,j1939_priority_pgn65257,byte,
0x008037dc,j1939_priority_pgn65266,byte,
0x008037de,j1939_priority_pgn65244,byte,
0x008037e0,j1939_priority_pgn65252,byte,
0x008037e2,j1939_priority_pgn65526,byte,
0x008037e6,j1939_priority_pgn65264,byte,
0x008037e8,j1939_priority_pgn65249,byte,
0x008037ea,j1939_priority_pgn65248,byte,
0x008037ec,j1939_priority_pgn65527,byte,
0x008037ee,j1939_priority_pgn65255,byte,
0x008037f0,diagnostic_command_state_init,word,
0x008037f2,rpm_source_selector_flag,word,
0x008037f6,oil_pressure_rpm_increment,word,
0x008037f8,sensor_status_history_pointer_37f8,word,
0x008037fa,oil_pressure_rpm_limit_min,word,
0x008037fc,oil_pressure_state_index_limit,word,
0x00803806,oil_pressure_rpm_target_special,word,
0x0080380a,oil_pressure_rpm_limit_reference,word,
0x0080380e,fuel_demand_scale_multiplier,word,
0x00803814,fuel_statistics_base_offset_3814,dword,
0x00803818,rpm_histogram_base_rpm,word,
0x0080381a,diagnostic_mode_fuel_limit_value,word,
0x0080381c,diagnostic_source_5_param_value,word,
0x00803820,protection_threshold_offset,word,
0x00803822,fuel_timing_transition_offset,word,
0x00803824,protection_init_mode_param,word,
0x00803826,protection_init_timing_param_2,word,
0x00803828,vp44_boost_pressure_reference,word,
0x0080382c,fuel_gain_multiplier,word,
0x00803830,boost_pressure_scale_divisor_3830,word,
0x00803832,boost_pressure_override_enable,word,
0x00803836,fuel_demand_limit_special_value,word,
0x00803838,fuel_temp_vp44_diagnostic_enable,word,
0x0080383c,fuel_temp_protection_threshold_383c,word,
0x00803840,fuel_temp_throttle_low_threshold,word,
0x00803842,fuel_temp_throttle_high_threshold,word,
0x00803846,fuel_temp_calc_multiplier,word,
0x0080384a,crank_fuel_mode_3_divisor,word,
0x0080384e,timer_capture_low_threshold,word,
0x00803852,timer_capture_high_threshold,word,
0x00803856,derate_table_pointer_init,word,
0x0080385a,qsm_newqp_multiplier,word,
0x0080385c,vp44_fault_calc_factor_1,word,
0x0080385e,vp44_fault_detection_enable,word,
0x00803864,boost_pressure_low_limit,word,
0x00803866,boost_pressure_high_limit,word,
0x00803868,boost_pressure_low_offset,word,
0x0080386a,boost_pressure_high_offset,word,
0x0080386c,vp44_timing_base_value,word,
0x00803870,vehicle_distance_base_value,dword,
0x00803874,oil_pressure_mode_flag_1,word,
0x00803876,oil_pressure_mode_flag_2,word,
0x0080387e,vp44_fault_protection_threshold,word,
0x00803880,rpm_derate_calculation_table_ptr,word,
0x00803882,can_message_buffer_end,byte,
0x00803b00,ecu_identity_header,byte[10],
0x00803b0a,ecu_identity_marker_1,word,
0x00803b0c,ecu_identity_test_pattern,byte[6],
0x00803b15,ecu_serial_number,byte[10],
0x00803b44,ecu_unit_marker,byte[4],
0x00803b88,ecu_build_date,byte[6],
0x00803e1d,calibration_id_string,byte[26],
0x00803e60,oem_name_string,byte[80],
0x00803ec2,part_number_list,byte[60],
0x00804882,flash_program_block_1_buffer,dword,
0x0080488e,flash_program_block_2_buffer,word,
0x008049ec,calibration_validator_ptr,dword,
0x00804a0a,output_control_countdown_timer,word,
0x00804a0c,engine_run_counter_snapshot_1,dword,
0x00804a10,engine_run_counter_snapshot_2,dword,
0x00804a12,engine_run_counter_snapshot_2+2,,
0x00804a14,engine_run_counter_snapshot_0,dword,
0x00804a16,engine_run_counter_snapshot_0+2,,
0x00804a18,hour_meter_stored_ticks,word,
0x00804a1a,histogram_stored_ticks,word,
0x00804a1c,engine_runtime_total_counter,dword,
0x00804a20,runtime_histogram_array_1,word,
0x00804a86,runtime_histogram_array_2,word,
0x00804bb6,derate_threshold_setpoint,word,
0x00804bb8,insite_fuel_statistics_output,dword,
0x00804bbc,clutch_operating_stats_output,dword,
0x00804bc0,vehicle_distance_statistics_value,dword,
0x00804bc4,vehicle_distance_clutch_value,dword,
0x00804bc8,fuel_economy_statistics_output,word,
0x00804bca,clutch_transitions_per_distance,word,
0x00804bcc,insite_runtime_hours_accumulator,dword,
0x00804bd0,insite_command_base_value,dword,
0x00804bd4,insite_idle_hours_accumulator,dword,
0x00804bd8,vehicle_hours_statistics_value,dword,
0x00804bdc,derate_vp44_status_flag,byte,
0x00804d80,overspeed_event_active_flag,word,
0x00804d82,overspeed_event_buffer_index,word,
0x00804d84,engine_startup_inhibit_flag,word,
0x00804d86,engine_mode_transition_timer_array,word,
0x00804de0,protection_state2_output_value,word,
0x00804e76,diagnostic_protection_state,word,
0x00804e78,protection_state_4_emergency_counter,word,
0x00804e7a,retry_counter_byte,byte,
0x00804e7c,diagnostic_pending_code_count,byte,
0x00804e7d,diagnostic_pending_code_array,byte,
0x00804e9c,diagnostic_active_code_count,byte,
0x00804e9d,diagnostic_active_code_array,byte,
0x00804ebc,diagnostic_pending_list_count,word,
0x00804efc,diagnostic_code_status_count,word,
0x00804efe,diagnostic_code_status_reserved,word,
0x00804f38,diagnostic_state_machine_counter,word,
0x00804f3c,diagnostic_state_machine_index,word,
0x00804f3e,diagnostic_queue_iterator_index,word,
0x00804f40,insite_fault_detail_state,word,
0x00804f42,insite_fault_detail_index,word,
0x00804f44,diagnostic_active_fault_counter,word,
0x00804fb8,accumulated_amount_of_fuel_used_during_vehicle_operatio_0_0_10000000,dword,
0x00804fc8,ivs_switch_status_when_throttle_validation_process_error_true_false,word,
0x00804fcd,diagnostic_pid_dtc_index,byte,
0x00805388,duty_cycle_mon_approxiamte_short_term_map_1_start_0_0_50000_0,dword,
0x0080538c,duty_cycle_mon_approxiamte_short_term_map_2_start_0_0_50000_0,dword,
0x00805390,duty_cycle_mon_approximate_long_term_map_start_0_0_50000_0,dword,
0x00805394,duty_cycle_monitor_short_term_map_1_total_time_0_0_500_0,word,
0x00805396,duty_cycle_monitor_short_term_map_2_total_time_0_0_500_0,word,
0x00805398,duty_cycle_monitor_long_term_map_total_time_0_0_100000_0,dword,
0x0080539c,DCMNMP01,word,
0x00805404,DCMNMP02,word,
0x0080546c,DCMNLGMP,dword,
0x008054a6,j1939_message_type_total_counter,word,
0x008054a8,vp44_sensor_diag_counter,word,
0x008054ac,rpm_histogram_bin_1_counter,word,
0x008054ae,loop_counter_snapshot_0,word,
0x008054b2,rpm_histogram_bin_2_counter,word,
0x008054b4,loop_counter_snapshot_1,word,
0x008054b8,rpm_histogram_overflow_counter,word,
0x008054ba,loop_counter_snapshot_2,word,
0x0080553a,DGRPOSLF,byte,
0x0080553b,diagnostic_snapshot_limited_byte,byte,
0x0080553c,diagnostic_snapshot_fuel_mode_0,word,
0x0080553e,vp44_sensor_diag_state_1,word,
0x00805540,fuel_arbitrator_rpm_target_history,word,
0x00805542,diagnostic_snapshot_zero_0,word,
0x00805544,diagnostic_snapshot_zero_1,word,
0x00805546,diagnostic_snapshot_zero_2,word,
0x00805548,fuel_arbitrator_rpm_history_index,word,
0x0080554a,loop_counter_capture_start_2,dword,
0x0080554e,loop_counter_elapsed_time_2,dword,
0x00805554,diagnostic_snapshot_position_flag,byte,
0x00805555,diagnostic_snapshot_byte_1,byte,
0x00805556,diagnostic_snapshot_fuel_mode_1,word,
0x00805558,vp44_sensor_diag_state_2,word,
0x0080555a,fuel_arbitrator_state_history,word,
0x0080555c,diagnostic_snapshot_zero_3,word,
0x0080555e,diagnostic_snapshot_zero_4,word,
0x00805560,diagnostic_snapshot_zero_5,word,
0x00805562,DGCLLVLF,byte,
0x00805564,loop_counter_capture_start_1,dword,
0x00805568,loop_counter_elapsed_time_1,dword,
0x0080556c,diagnostic_capture_active_flag,word,
0x0080556e,timing_measurement_active_flag_1,word,
0x00805570,diagnostic_snapshot_fuel_mode_capture,word,
0x00805572,diagnostic_snapshot_retarder_mode,word,
0x00805574,diagnostic_buffer_write_index,word,
0x00805576,serial_transmit_ready_flag,byte,
0x00805578,fuel_arbitrator_overflow_counter_1,word,
0x0080557a,fuel_arbitrator_overflow_counter_2,word,
0x0080557c,fuel_timing_offset_state_backup,word,
0x0080557e,crank_fuel_delta_accumulator,word,
0x00805582,crank_fuel_over_limit_snapshot,dword,
0x00805586,crank_timing_delta_accumulator,word,
0x0080558a,DGCLTPLF,byte,
0x0080558e,crank_fuel_status_flags,word,
0x00805590,crank_fuel_buffer_index,word,
0x008055da,DGLOPRLF,byte,
0x00805602,DGVYPRLF,byte,
0x0080561e,fault_code_active_list_count,word,
0x00805620,hour_meter_event_log_array,byte,
0x00805621,hour_meter_event_log_array_1,byte,
0x00805670,dtc_active_fault_count,word,
0x00805676,dtc_timestamp_array,dword,
0x008057be,engine_startup_inhibit_true_false,word,
0x008057c0,coolant_level_fueling_severity_index_0_0_1_0,word,
0x008057c2,severity_index_for_epf_coolant_level_fault_0_0_1_0,word,
0x008057c4,coolant_level_fueling_restart_severity_index_0_0_1_0,word,
0x008057c6,coolant_level_rpm_restart_severity_index_0_0_1_0,word,
0x008057ca,coolant_level_extremity_time_0_2_32,dword,
0x008057ce,total_time_coolant_level_fuel_fault_has_been_active_0_2_29,dword,
0x008057d2,total_time_coolant_level_rpm_fault_has_been_active_0_2_29,dword,
0x008057d6,fault_log_recording_flag_for_coolant_level_fueling_0_1,word,
0x008057d8,index_into_epf_fault_log_for_coolant_level_fueling_0_4,word,
0x008057da,fault_log_recording_flag_for_coolant_level_rpm_0_1,word,
0x008057dc,index_into_epf_fault_log_for_coolant_level_rpm_0_4,word,
0x008057de,coolant_temp_fueling_severity_index_0_0_1_0,word,
0x008057e0,severity_index_for_epf_coolant_temperature_fault_0_0_1_0,word,
0x008057e2,coolant_temp_fueling_restart_severity_index_0_0_1_0,word,
0x008057e4,coolant_temp_rpm_restart_severity_index_0_0_1_0,word,
0x008057e8,coolant_temperature_extremity_time_0_2_32,dword,
0x008057ec,total_time_coolant_temp_fuel_fault_has_been_active_0_2_29,dword,
0x008057f0,total_time_coolant_temp_rpm_fault_has_been_active_0_2_29,dword,
0x008057f4,fault_log_recording_flag_for_coolant_temp_fueling_0_1,word,
0x008057f6,index_into_epf_fault_log_for_coolant_temp_fueling_0_4,word,
0x008057f8,fault_log_recording_flag_for_coolant_temp_rpm_0_1,word,
0x008057fa,index_into_epf_fault_log_for_coolant_temp_rpm_0_4,word,
0x008057fc,intake_man_temp_fueling_severity_index_0_0_1_0,word,
0x008057fe,intake_man_temp_rpm_severity_index_0_0_1_0,word,
0x00805800,intake_man_temp_fueling_restart_severity_index_0_0_1_0,word,
