struct_name,address,field_name,type,size,comment,dependency,Status
huffman_tree_t,,nodes,huffman_tree_node_t,3078,Array of 513 tree nodes (256 leaves + 257 internal),huffman_tree_node_t,verified
huffman_tree_t,,root_marker,word,2,Root node marker at offset 0x600,,verified
huffman_tree_t,,terminator,word,2,Tree terminator at offset 0xC06 (set to 0xFFFF),,verified

# -----------------------------------------------------------------------------
# J1708 Protocol Structures @ RAM 0x80DC94 (J90350.00 verified)
# SAE J1708 serial communication protocol state
# -----------------------------------------------------------------------------

# J1708 Transmit State
j1708_tx_state_t,0x0080DC94,buffer_ptr,dword,4,Current transmit buffer pointer,,verified
j1708_tx_state_t,0x0080DC98,buffer_2,dword,4,Secondary transmit buffer pointer,,verified
j1708_tx_state_t,0x0080DC9C,buffer_end,dword,4,End of transmit buffer,,verified
j1708_tx_state_t,0x0080DCA0,buffer_full_flag,word,2,Transmit buffer full flag (1=full 0=empty),,verified

# J1708 Receive State
j1708_rx_state_t,0x0080DCA2,buffer_ptr_1,dword,4,Receive buffer pointer 1,,verified
j1708_rx_state_t,0x0080DCA6,buffer_ptr_2,dword,4,Receive buffer pointer 2,,verified
j1708_rx_state_t,0x0080DCAA,buffer_ptr_3,dword,4,Receive buffer pointer 3 (current position),,verified
j1708_rx_state_t,0x0080DCAE,buffer_full_flag,word,2,Receive buffer full flag (1=full 0=empty),,verified

# J1708 Data Buffers
j1708_buffers_t,0x0080DDC6,tx_buffer,byte,256,J1708 transmit data buffer,,verified
j1708_buffers_t,0x0080DDCA,rx_buffer,byte,256,J1708 receive data buffer,,verified

# -----------------------------------------------------------------------------
# Diagnostic Buffer Structures @ RAM 0x808B00 (J90350.00 verified)
# CLIP diagnostic service buffers
# -----------------------------------------------------------------------------

diagnostic_buffers_t,0x00808B00,tx_buffer_base,byte,256,Diagnostic transmit buffer (256 bytes),,verified
diagnostic_buffers_t,0x00808C00,rx_buffer_base,byte,256,Diagnostic receive buffer (256 bytes),,verified

# Diagnostic Buffer Pointers @ RAM 0x80D3E6 (J90350.00 verified)
diagnostic_buffer_ptrs_t,0x0080D3E6,tx_start_ptr,dword,4,Pointer to start of TX buffer,,verified
diagnostic_buffer_ptrs_t,0x0080D3EA,rx_start_ptr,dword,4,Pointer to start of RX buffer,,verified
diagnostic_buffer_ptrs_t,0x0080D3EE,end_address,dword,4,End address of diagnostic buffers,,verified
diagnostic_buffer_ptrs_t,0x0080D3F3,logger_state,byte,1,CAN buffer logger state,,verified

# -----------------------------------------------------------------------------
# CAN Buffer Setup Structures @ RAM 0x801A8A (J90350.00 verified)
# CAN message buffer configuration
# -----------------------------------------------------------------------------

can_buffer_setup_t,0x00801A8A,size,byte,1,Buffer size configuration,,verified
can_buffer_setup_t,0x00801A8C,data_ptr,dword,4,Pointer to buffer data area,,verified
can_buffer_setup_t,0x00801A90,unused_ptr,dword,4,Unused/reserved pointer,,verified
can_buffer_setup_t,0x00801A94,data,byte,8,Inline buffer data (8 bytes),,verified

# CAN Message Buffer Range @ RAM 0x8034F8 (J90350.00 verified)
can_message_buffer_t,0x008034F8,buffer_start,byte,1,Start of CAN message buffer area,,verified
can_message_buffer_t,0x00803882,buffer_end,byte,1,End of CAN message buffer area,,verified

# -----------------------------------------------------------------------------
# Data Collector Buffer @ RAM 0x80AAAA (J90350.00 verified)
# Snapshot/logging data collection
# -----------------------------------------------------------------------------

data_collector_t,0x0080AAAA,ram_start_addr,dword,4,Actual starting RAM address of data collector buffer,,verified
data_collector_t,0x0080AAAE,ram_end_addr,dword,4,Physical RAM address of end of buffer,,verified
data_collector_t,0x0080AAB2,logical_start,dword,4,Logical beginning address of buffer,,verified
data_collector_t,0x0080AAB6,logical_center,dword,4,Logical center address for trigger point,,verified

# -----------------------------------------------------------------------------
# Insite Response Buffer @ RAM 0x80D40C (J90350.00 verified)
# Buffer for Insite diagnostic tool responses
# -----------------------------------------------------------------------------

insite_response_buffer_t,0x0080D40C,buffer_ptr,dword,4,Pointer to response buffer,,verified
insite_response_buffer_t,0x0080D417,data_offset,byte,1,Current data offset in buffer,,verified
insite_response_buffer_t,0x0080D418,buffer_index,byte,1,Buffer index for multi-response,,verified
insite_response_buffer_t,0x0080D41A,buffer_length,byte,1,Current response length,,verified
insite_response_buffer_t,0x0080D41B,reserved,byte,1,Reserved/padding byte,,verified
