address,name,type,comment
0x018B5B09,cold_start_aid_2_driver_user_value,u8,Cold_Start_Aid_2_Driver_User_Value - Cold_Start_Aid_2_Driver override value
0x018B5B09,cold_start_aid_2_driver_user_value_n,u8,Cold_Start_Aid_2_Driver_User_Value_N - Cold_Start_Aid_2_Driver override value
0x01103624,cold_start_aid_2_high_control_error,u16,Cold_Start_Aid_2_High_Control_Error - Set true if Cold_Start_Aid_2_Driver is shorted to battery.
0x01103624,cold_start_aid_2_low_control_error,u16,Cold_Start_Aid_2_Low_Control_Error - Set true if Cold_Start_Aid_2_Driver is shorted to battery.
0x0100340C,collector_center_address,u32,Collector_Center_Address - Logical address canter value stored to the data collector buffer
0x01106B02,collector_enable,u16,Collector_Enable - Bit 8 of 0-15. EEPROM indicator set by tools to enable data collector operation
0x01003510,collector_end_address,u32,Collector_End_Address - Logical address of the last value stored to the data collector buffer
0x01003A06,collector_multiple,u16,Collector_Multiple - Value indicating 20 msec multiple for data collection
0x01002F00,collector_schedule,i16,Collector_Schedule - Flag used by operating system scheduler to process the data collector
0x01003308,collector_start_address,u32,Collector_Start_Address - Logical beginning address of the data collector buffer
0x01003614,collector_status,u16,"Collector_Status - Indicator of when the data_collector is collecting data, not collecting data or"
0x01003004,collector_stop_mode,i16,Collector_Stop_Mode - data collector stop flag
0x01003B00,collector_table,u32,Collector_Table - Table to be collected by the data collector
0x01003716,collector_table_address,u32,Collector_Table_Address - Table of addresses to be collected by the data collector
0x01003902,collector_trigger,i16,Collector_Trigger - activates/deactivates collection of data
0x01808624,combined_emissions_state,u32,"Combined_Emissions_State - States Pilot_SOI_%, Pilot_Fuel_%, HPCR_Fuelpr_Setpoint_%, Final_Timing_%"
0x0180C418,combined_emissions_state_2,u32,"Combined_Emissions_State_2 - States: NULL, Aux_SOI_%, Aux_Quantity_%, Fueling_Control_%"
0x0110E31A,jcczsufg,u32,Command_Security_Flags - [JCCZSUFG] bit-mapped parameter determining access restriction of commands
0x01104700,throttle,u16,Commanded_Throttle [%THROTTLE] - [THROTTLE] VALIDATED PERCENT THROTTLE COMMANDED BY DRIVER
0x018B0402,commanded_throttle_actual,u16,"Commanded_Throttle_Actual [%] - actual commanded throttle, event if sensor is failed"
0x018B0304,commanded_throttle_high_default,u16,Commanded_Throttle_High_Default [%] - commanded throttle default when sensor is failed OOR high
0x018B0306,commanded_throttle_low_default,u16,Commanded_Throttle_Low_Default [%] - commanded throttle default when sensor is failed OOR low
0x0112E80D,mxcmthsa,u8,Commanded_Throttle_Source_Address_Enable - [MXCMTHSA] Source Address allowed for MUXing Commmanded Throttle parameter
0x0118E800,compressor_inlet_density,u16,Compressor_Inlet_Density [LBM/FT3] - Current density of air at compressor inlet
0x0118E802,compressor_inlet_density_source,u16,Compressor_Inlet_Density_Source - Compressor inlet density source quality
0x0119210A,compressor_inlet_press,u16,Compressor_Inlet_Press [IN_HG] - Compressor_Inlet_Pressure
0x0119210C,compressor_inlet_press_source,u16,"Compressor_Inlet_Press_Source - Source, DEFAULT or PRIMARY, indicator for Compressor Inlet Pressure."
0x0119210E,compressor_inlet_pressure_drop,u16,Compressor_Inlet_Pressure_Drop [IN_HG] - Pressure drop from ambient to compressor inlet
0x01151FB2,compressor_inlet_pressure_map,u16,Compressor_Inlet_Pressure_Map - Turbo_Compressor_Inlet_Pressure mapping index to HW channel
0x01193AB2,compressor_inlet_pressure_ratio_supply_id,u16,Compressor_Inlet_Pressure_Ratio_Supply_ID - Turbo_Compressor_Inlet_Pressure mapping index to Sensor Supply ID
0x01151FB6,compressor_inlet_temperature_map,u16,Compressor_Inlet_Temperature_Map - Compressor_Inlet_Temperature mapping index to HW channel
0x01193AB6,compressor_inlet_temperature_ratio_supply_id,u16,Compressor_Inlet_Temperature_Ratio_Supply_ID - Compressor_Inlet_Temperature mapping index to Sensor Supply ID
0x011A0C00,compressor_inlet_tmptr,i16,Compressor_Inlet_Tmptr [DEG_F] - Ambient Air Temperature
0x0119661C,compressor_inlet_tmptr_default,i16,Compressor_Inlet_Tmptr_Default [DEG_F] - Compressor_Inlet_Tmptr_Sensor global default value
0x01192110,compressor_inlet_tmptr_rise,u16,Compressor_Inlet_Tmptr_Rise [DEG_F] - Temperature rise from ambient to compressor inlet
0x01196610,compressor_inlet_tmptr_sensor,i16,Compressor_Inlet_Tmptr_Sensor [DEG_F] - Ambient_Air_Temperature raw value linearized and filtered
0x011A0C02,compressor_inlet_tmptr_source,u16,"Compressor_Inlet_Tmptr_Source - Source, BACKUP, DEFAULT or PRIMARY, indicator for Compressor Inlet Temperature."
0x011A0C04,compressor_inlet_tmptr_state,u16,Compressor_Inlet_Tmptr_State - Compressor Inlet Temperature State
0x011A0C04,compressor_inlet_tmptr_state,u16,Compressor_Inlet_Tmptr_State - Compressor Inlet Temperature State
0x01196302,compressor_inlet_tmptr_status,u16,Compressor_Inlet_Tmptr_Status - Compressor Inlet Tmptr Status
0x01196302,compressor_inlet_tmptr_status,u16,Compressor_Inlet_Tmptr_Status - Compressor Inlet Tmptr Status
0x01191B0C,compressor_outlet_temperature,u16,Compressor_Outlet_Temperature [DEG_F] - Compressor_Outlet_Temperature virtual sensor value
0x01151FB8,compressor_outlet_temperature_map,u16,Compressor_Outlet_Temperature_Map - Compressor_Outlet_Temperature mapping index to HW channel
0x01193AB8,compressor_outlet_temperature_ratio_supply_id,u16,Compressor_Outlet_Temperature_Ratio_Supply_ID - Compressor_Outlet_Temperature mapping index to Sensor Supply ID
0x01175F08,compressor_outlet_tmptr,u16,Compressor_Outlet_Tmptr [DEG_F] - Compressor_Outlet_Temperature after all post-processing
0x01175F0A,compressor_outlet_tmptr_source,u16,Compressor_Outlet_Tmptr_Source - Compressor outlet temperature source quality indicator
0x0110480A,ctcb,u16,Confidence_Band [%THROTTLE] - [CTCB] confidence range to allow for noise in Throttle_Min logic
0x01109B00,nlclflya,u16,Coolant_Fuel_Adjust_Table [MM3S] - [NLCLFLYA] Coolant temperature based fuel adjustment to no load fuel
0x01109C04,clflaj,u16,Coolant_Fuel_Adjustment [MM3S] - [CLFLAJ] Friction fuel adjustment due to coolant temperature
0x01109A00,nlclflxa,i16,Coolant_Fuel_Bkpt [DEG_F] - [NLCLFLXA] Coolant temperature adjustment breakpoint table for no load fuel
0x01106B36,epcvdxen,u16,Coolant_Level_Data_Noderate_Enable - [EPCVDXEN] Bit 0 of 0-15. EPF Coolant Level enable for history only data.
0x01106B10,epcvflen,u16,Coolant_Level_Fueling_Limiting_Enable - [EPCVFLEN] BIT 0 OF 0-15. ENABLE PARAMETER FOR FUEL LIMITING DUE TO COOLANT LEVE
0x01151F5C,coolant_level_map,u16,Coolant_Level_Map - Coolant_Level mapping index to HW channel
0x01106B10,epcvrpen,u16,Coolant_Level_RPM_Limiting_Enable - [EPCVRPEN] BIT 1 OF 0-15. ENABLE PARAMETER FOR RPM LIMITING DUE TO COOLANT LEVEL
0x01193A5C,coolant_level_ratio_supply_id,u16,Coolant_Level_Ratio_Supply_ID - Coolant_Level mapping index to Sensor Supply ID
0x01106B10,epcvryen,u16,Coolant_Level_Restart_Enable - [EPCVRYEN] B3. PREVENTS RESTART AT POWERUP WHEN SHUTDN CNT > MAX SHUTDN CNT DUE 
0x01106B10,epcvsoen,u16,Coolant_Level_Shutdown_Enable - [EPCVSOEN] BIT 2 OF 0-15. ENABLE SHUTDOWN ON COOLANT LEVEL ERRORS.
0x01151F26,coolant_pressure_map,u16,Coolant_Pressure_Map - Coolant_Pressure mapping index to HW channel
0x01193A26,coolant_pressure_ratio_supply_id,u16,Coolant_Pressure_Ratio_Supply_ID - Coolant_Pressure mapping index to Sensor Supply ID
0x01151504,adftcltp,i16,Coolant_Temperature [DEG_F] - [ADFTCLTP] Coolant_Temperature raw value linearized and filtered
0x01153200,coolant_temperature_ad_enable,u16,Coolant_Temperature_AD_Enable - Enable bit for the Coolant_Temperature sensor.
0x018B0404,coolant_temperature_actual,i16,"Coolant_Temperature_Actual [DEG_F] - actual coolant temperature, even if sensor is failed"
0x01106B36,epcqdxen,u16,Coolant_Temperature_Data_Noderate_Enable - [EPCQDXEN] Bit 1 of 0-15. EPF coolant temperature enable for history only data.
0x0114BD0E,adcltpcc,u16,Coolant_Temperature_Fault_Clear [CNTS] - [ADCLTPCC] Coolant_Temperature_Fault_Count when error cleared
0x0114BE04,coolant_temperature_fault_count,u16,Coolant_Temperature_Fault_Count [CNTS] - Coolant_Temperature out of range error count
0x0114BD0A,adcltpdt,u16,Coolant_Temperature_Fault_Decrement [CNTS] - [ADCLTPDT] Coolant_Temperature decrement value for setting error
0x0114BD08,adcltpic,u16,Coolant_Temperature_Fault_Increment [CNTS] - [ADCLTPIC] Coolant_Temperature increment value for setting error
0x0114BD0C,adcltpse,u16,Coolant_Temperature_Fault_Set [CNTS] - [ADCLTPSE] Coolant_Temperature_Fault_Count when error set
0x0114BD00,adcltpcs,u16,Coolant_Temperature_Filter_Constant - [ADCLTPCS] Coolant_Temperature AD Filter Constant
0x01106B10,epcqflen,u16,Coolant_Temperature_Fueling_Limiting_Enable - [EPCQFLEN] Bit 4 of 0-15. Enable parameter for fuel limiting due to coolant temp
0x01156900,coolant_temperature_gauge_control_status,u16,Coolant_Temperature_Gauge_Control_Status - Coolant_Temperature_Gauge OS control error status flag
0x01151C0E,coolant_temperature_gauge_duty_cycle,u16,Coolant_Temperature_Gauge_Duty_Cycle [%] - Coolant_Temperature_Gauge duty cycle for monitoring.
0x0115650E,coolant_temperature_gauge_map,u16,Coolant_Temperature_Gauge_Map - Coolant_Temperature_Gauge mapping index to HW channel
0x0115271C,coolant_temperature_gauge_period,u32,Coolant_Temperature_Gauge_Period [uSEC] - Coolant_Temperature_Gauge period in us for monitoring.
0x0114BD02,addfcltp,i16,Coolant_Temperature_Global_Default [DEG_F] - [ADDFCLTP] Coolant_Temperature AD global default value
0x018B0308,coolant_temperature_high_default,i16,Coolant_Temperature_High_Default [DEG_F] - coolant temperature default when sensor is failed OOR high
0x01103602,adcltphe,u16,Coolant_Temperature_High_Error - [ADCLTPHE] Coolant_Temperature High Error Indication
0x0114BD04,adcltphl,u16,Coolant_Temperature_High_Limit [CNTS] - [ADCLTPHL] Coolant_Temperature high limit for the raw value
0x01103632,coolant_temperature_in_range_error,u16,Coolant_Temperature_In_Range_Error - coolant temperature sensor in-range error
0x018B2B00,coolant_temperature_init_default,u16,Coolant_Temperature_Init_Default - Raw or default init bit for the Coolant_Temperature sensor.
0x01156000,coolant_temperature_is_refreshed,u16,Coolant_Temperature_Is_Refreshed - Coolant_Temperature raw data refreshed flag.
0x018B030A,coolant_temperature_low_default,i16,Coolant_Temperature_Low_Default [DEG_F] - coolant temperature default when sensor is failed OOR high
0x01103602,adcltple,u16,Coolant_Temperature_Low_Error - [ADCLTPLE] Coolant_Temperature High Error Indication
0x0114BD06,adcltpll,u16,Coolant_Temperature_Low_Limit [CNTS] - [ADCLTPLL] Coolant_Temperature low limit for the raw value
0x01151F04,coolant_temperature_map,u16,Coolant_Temperature_Map - Coolant_Temperature mapping index to HW channel
0x01153300,adcltpod,u16,Coolant_Temperature_Override - [ADCLTPOD] Filtered value override bit for the Coolant_Temperature sensor.
0x0114BE08,adclpz,u8,Coolant_Temperature_Priority - [ADCLPZ] Coolant_Temperature mux override priority
0x01106B10,epcqrpen,u16,Coolant_Temperature_RPM_Limiting_Enable - [EPCQRPEN] BIT 5 OF 5-15. EPF COOLANT TEMPERATURE RPM LIMITING ENABLE.
0x01193A04,coolant_temperature_ratio_supply_id,u16,Coolant_Temperature_Ratio_Supply_ID - Coolant_Temperature mapping index to Sensor Supply ID
0x0114BE00,adrwcltp,u16,Coolant_Temperature_Raw [CNTS] - [ADRWCLTP] Coolant_Temperature sampled raw value
0x0114BE0A,coolant_temperature_raw_adjusted,u16,Coolant_Temperature_Raw_Adjusted [CNTS] - Coolant_Temperature adjusted raw value
0x01153400,adcqrwod,u16,Coolant_Temperature_Raw_Override - [ADCQRWOD] Enable bit for the Coolant_Temperature sensor.
0x01152002,adclrwpz,u8,Coolant_Temperature_Raw_Priority - [ADCLRWPZ] Coolant_Temperature current raw override priority
0x01152904,adcqrwuv,u16,Coolant_Temperature_Raw_User_Value - [ADCQRWUV] Coolant_Temperature raw override user value
0x01106B10,epcqryen,u16,Coolant_Temperature_Restart_Enable - [EPCQRYEN] BIT 7 OF 0-15. PREVENTS RESTART AT POWERUP WHEN SHUTDN CNT > MAX SHUT
0x01106B10,epcqsoen,u16,Coolant_Temperature_Shutdown_Enable - [EPCQSOEN] BIT 6 OF 0-15. ENABLE SHUTDOWN ON COOLANT TEMPERATURE ERRORS.
0x0114BE02,adufcltp,i16,Coolant_Temperature_Unfiltered [DEG_F] - [ADUFCLTP] Coolant_Temperature raw value linearized but unfiltered
0x0114BE06,aduocltp,i16,Coolant_Temperature_User_Value [DEG_F] - [ADUOCLTP] Coolant_Temperature Filtered Value User Value
0x01101400,adcltpxa,u16,Coolant_Temperature_X_Axis [CNTS] - [ADCLTPXA] Coolant_Temperature AD Breakpoint Table
0x01101300,adcltpya,i16,Coolant_Temperature_Y_Axis [DEG_F] - [ADCLTPYA] Coolant_Temperature Lookup Output Table
0x0119C200,coolant_tmptr,i16,Coolant_Tmptr [DEG_F] - Post processed Coolant_Temperature
0x0119662E,coolant_tmptr_default,i16,Coolant_Tmptr_Default [DEG_F] - Coolant_Tmptr_Sensor global default value
0x01196608,coolant_tmptr_sensor,i16,Coolant_Tmptr_Sensor [DEG_F] - Coolant_Temperature raw value linearized and filtered
0x0119C202,coolant_tmptr_source,u16,"Coolant_Tmptr_Source - Coolant Tmptr Source: 0=PRIMARY, 1=BACKUP, 2=DEFAULT."
0x0119C204,coolant_tmptr_state,u16,Coolant_Tmptr_State - Coolant Temperature State
0x0119C204,coolant_tmptr_state,u16,Coolant_Tmptr_State - Coolant Temperature State
0x01196314,coolant_tmptr_status,u16,Coolant_Tmptr_Status - Coolant Temperature Status
0x01196314,coolant_tmptr_status,u16,Coolant_Tmptr_Status - Coolant Temperature Status
0x01175C08,coolant_torque_adjustment,i16,Coolant_Torque_Adjustment [FT*LB] - Friction torque adjustment due to coolant temperature
0x018C5700,cooler_fouling_delta_pressure_thd,i16,Cooler_Fouling_Delta_Pressure_Thd [IN_HG] - Cooler fouling delta pressure threshold to enable monitor
0x018C5702,cooler_fouling_valve_position_thd,i16,Cooler_Fouling_Valve_Position_Thd [%] - Cooler fouling valve position threshold to enable monitor
0x018A8B08,cooling_engine_warmed_up_temp_threshold,i16,Cooling_Engine_Warmed_Up_Temp_Threshold [DEG_F] - coolant temperature threshold to consider the engine warmed up
0x018A8B04,cooling_max_startup_delta_temperature,i16,Cooling_Max_Startup_Delta_Temperature [DEG_F] - max allowable temp difference among various temp sensors
0x018A8B06,cooling_maximum_battery_temp_decrease,i16,Cooling_Maximum_Battery_Temp_Decrease [DEG_F] - maximum decrease allowed in battery temperature
0x01001904,sscrph,u32,Core_Phase_Designation - [SSCRPH] CORE SOFTWARE VERSION
0x01105E04,ck4dta,i16,Crank_4D_Timing [CRANK_DEG_BTDC] - [CK4DTA] 4D TIMING OUTPUT BY CRANK
0x01819B16,crank_accumulated_period,u32,Crank_Accumulated_Period - Period measured between speed interrupts
0x01105E06,ckajiifl,u16,Crank_Adjusted_Initial_Fuel [MM3S] - [CKAJIIFL] CRANK ADJUSTED INITIAL FUEL
0x01105E08,ckajiies,u16,Crank_Adjusted_Initial_RPM [RPM] - [CKAJIIES] CRANK ADJUSTED INITIAL RPM
0x01105E02,ckta,i16,Crank_Advance [CRANK_DEG_BTDC] - [CKTA] Final timing advance under cranking conditions
0x01819700,crank_based_next_cyl_x_axis,u16,Crank_Based_Next_Cyl_X_Axis - Crank tooth number input axis for Crank_Based_Next_Cyl_Y_Axis
0x01819800,crank_based_next_cyl_y_axis,u16,Crank_Based_Next_Cyl_Y_Axis - Next cylinder to fuel on given current crank location.
0x01105E0C,crank_coolant_exit_fuel,u16,Crank_Coolant_Exit_Fuel [MM3S] - CRANK EXIT FUEL BASED ON COOLANT TEMPERATURE
0x01105E1E,ckexta,i16,Crank_Exit_Advance [CRANK_DEG_BTDC] - [CKEXTA] CRANK EXIT ADVANCE
0x01105E10,ckexflaj,u16,Crank_Exit_Fuel_Adjustment [MM3S] - [CKEXFLAJ] CRANK EXIT FUEL ADJUSTMENT
0x018A4B00,crank_exit_fuel_ambient_pressure_axis,u16,Crank_Exit_Fuel_Ambient_Pressure_Axis [IN_HG] - Crank exit fuel table y axis - ambeint pressure
0x018A4C00,crank_exit_fuel_coolant_axis,i16,Crank_Exit_Fuel_Coolant_Axis [DEG_F] - Crank exit fuel table x axis - Coolant temperature
0x01105F00,crank_exit_fuel_override,u16,"Crank_Exit_Fuel_Override [MM3S] - CRANK EXIT FUEL OVERRIDE, IF = 0, NO OVERRIDE"
0x01105F02,ckflofmx,u16,Crank_Exit_Fuel_Ramp_Max [MM3S] - [CKFLOFMX] CRANK EXIT FUEL RAMP RATE MAXIMUM
0x01105F0C,ckflrmes,u16,Crank_Exit_Fuel_Ramp_RPM [RPM] - [CKFLRMES] CRANK EXIT FUEL RAMP RPM
0x01105F04,ckexflrt,u16,Crank_Exit_Fuel_Ramp_Rate [MM3S/SEC] - [CKEXFLRT] CRANK EXIT FUEL RAMP RATE
0x018A4A00,crank_exit_fuel_table,u16,Crank_Exit_Fuel_Table [MM3S] - Crank exit fuel table z axis - estimated ambient air pressure
0x01105F0E,ckcnexes,u16,Crank_Exit_RPM [RPM] - [CKCNEXES] Engine speed at which the algorithm stops commanding fuel
0x01105E12,ckexes,u16,Crank_Exit_Speed [RPM] - [CKEXES] Exit RPM for crank routine
0x01125438,ckexessw,u16,Crank_Exit_Speed_Switch - [CKEXESSW] CRANK EXIT SPEED SWITCH 1 = Use Calibration/0=Use LSG Rference
0x01105F10,ckcnextm,u16,Crank_Exit_Time [SEC] - [CKCNEXTM] CRANK EXIT TIME
0x01105E00,ckextm,u16,Crank_Exit_Timer [SEC] - [CKEXTM] CRANK EXIT TIMER
0x01105F28,ckexflof,i16,Crank_Exited_Initial_Fueling_Offset [MM3S] - [CKEXFLOF] CRANK EXITED INITIAL FUELING OFFSET
0x01105F20,ckexesof,i16,Crank_Exited_Initial_RPM_Offset [RPM] - [CKEXESOF] CRANK EXITED INITIAL RPM OFFSET
0x01105F1E,ckreesof,i16,Crank_Exited_Reentry_Speed_Offset [RPM] - [CKREESOF] CRANK REENTRY SPEED OFFSET
0x01105E14,ckfl,u16,Crank_Fuel [MM3S] - [CKFL] FINAL FUEL OUTPUTED BY CRANK
0x01819B76,crank_have_sync_time,u32,Crank_Have_Sync_Time [MSEC] - First speed isr time to Crank State = HAVE Time
0x01105F06,ckhtimtp,i16,Crank_Hi_Manifold_Temp [DEG_F] - [CKHTIMTP] CRANK HIGH INTAKE MANIFOLD TEMPERATURE
0x01105F18,ckhtimes,u16,Crank_Hi_Manifold_Temp_RPM [RPM] - [CKHTIMES] CRANK HIGH INTAKE MANIFOLD TEMPERATURE RPM
0x01105F14,ckhtimta,i16,Crank_Hi_Manifold_Temp_Timing [CRANK_DEG_BTDC] - [CKHTIMTA] CRANK HIGH INTAKE MANIFOLD TEMPERATURE TIMING
0x01105E0E,ckiita,i16,Crank_Initial_Advance [CRANK_DEG_BTDC] - [CKIITA] CRANK INITIAL ADVANCE
0x01105E1A,ckiitaes,u16,Crank_Initial_Advance_Break_Speed [RPM] - [CKIITAES] CRANK INITIAL ADVACE BREAK SPEED
0x018A4400,crank_initial_default_fuel,u16,Crank_Initial_Default_Fuel [MM3S] - CRANK INITIAL DEFAULT FUEL - USED IF BOOST OR COOLANT SENSOR ERROR
0x018A4402,crank_initial_default_rpm,u16,Crank_Initial_Default_RPM [RPM] - CRANK INITIAL DEFAULT RPM - USED IF BOOST OR COOLANT SENSOR ERROR
0x01105E16,ckiifl,u16,Crank_Initial_Fuel [MM3S] - [CKIIFL] CRANK INITIAL FUEL
0x01105E18,ckinfraj,u16,Crank_Initial_Fuel_Adjustment [MM3S] - [CKINFRAJ] Fueling val. to be added to Crank Initial Fuel val.
0x018A4800,crank_initial_fuel_ambient_pressure_axis,u16,Crank_Initial_Fuel_Ambient_Pressure_Axis [IN_HG] - Crank initial fuel table y axis - ambient pressure
0x01105E1C,ckiifles,u16,Crank_Initial_Fuel_Break_Speed [RPM] - [CKIIFLES] CRANK INITIAL FUEL BREAK SPEED
0x018A4900,crank_initial_fuel_coolant_axis,i16,Crank_Initial_Fuel_Coolant_Axis [DEG_F] - Crank initial fuel table x axis - Coolant temperature
0x018A4404,crank_initial_fuel_max,u16,Crank_Initial_Fuel_Max [MM3S] - CRANK INITIAL FUEL MAX
0x01105F24,crank_initial_fuel_override,u16,"Crank_Initial_Fuel_Override [MM3S] - CRANK INITIAL FUEL OVERRIDE, IF = 0, NO OVERRIDE"
0x018A4700,crank_initial_fuel_table,u16,Crank_Initial_Fuel_Table [MM3S] - Crank initial fuel table z axis - crank initial fuel
0x01105E22,ckinrpaj,u16,Crank_Initial_RPM_Adjustment [RPM] - [CKINRPAJ] Eng. spd. val. to be added to Crk init fuel brk spd.
0x01105F1C,ckiirees,u16,Crank_Initial_Reentry_Speed [RPM] - [CKIIREES] CRANK INITIAL REENTRY SPEED
0x018A4600,crank_initial_speed_coolant_axis,i16,Crank_Initial_Speed_Coolant_Axis [DEG_F] - Crank initial speed table x axis - Coolant temperature
0x018A4406,crank_initial_speed_max,u16,Crank_Initial_Speed_Max [RPM] - CRANK INITIAL SPEED MAX
0x01105F26,crank_initial_speed_override,u16,"Crank_Initial_Speed_Override [RPM] - CRANK INITIAL SPEED OVERRIDE, IF = 0, NO OVERRIDE"
0x018A4500,crank_initial_speed_table,u16,Crank_Initial_Speed_Table [RPM] - Crank initial speed table y axis - crank initial speed based on coolant temp
0x01105F22,ckjsflrt,u16,Crank_Jumpstart_Fueling_Ramp_Rate [MM3S/SEC] - [CKJSFLRT] CRANK JUMPSTART TVO RAMP RATE
0x01105F0A,ckjsesrt,u16,Crank_Jumpstart_RPM_Ramp_Rate [RPM/SEC] - [CKJSESRT] CRANK JUMPSTART RPM RAMP RATE
0x01105F12,crank_jumpstart_temperature_threshold,i16,Crank_Jumpstart_Temperature_Threshold [DEG_F] - Jumpstart ramp disabled below this temperature
0x01105F2A,ckcnjstm,u16,Crank_Jumpstart_Time [SEC] - [CKCNJSTM] CRANK JUMPSTART TIME
0x01105E24,ckjstm,u16,Crank_Jumpstart_Timer [SEC] - [CKJSTM] timer used to dictate a jumpstart condition
0x01105F08,ckcdimtp,i16,Crank_Lo_Manifold_Temp [DEG_F] - [CKCDIMTP] CRANK LOW INTAKE MANIFOLD TEMPERATURE
0x01105F1A,ckcdimes,u16,Crank_Lo_Manifold_Temp_RPM [RPM] - [CKCDIMES] CRANK LOW INTAKE MANIFOLD TEMPERATURE RPM
0x01105F16,ckcdimta,i16,Crank_Lo_Manifold_Temp_Timing [CRANK_DEG_BTDC] - [CKCDIMTA] CRANK LOW INTAKE MANIFOLD TEMPERATURE TVC
0x01819408,crank_out_of_phase_threshold,u16,Crank_Out_Of_Phase_Threshold - Number of out-of-phase cam pulse detections before switching crank bank
0x01819B6E,crank_prelim_time,u32,Crank_Prelim_Time [MSEC] - First speed isr time to Crank State = Prelim Time
0x01105E26,ckrees,u16,Crank_Reentry_Speed [RPM] - [CKREES] re-entry RPM for crank routine
0x01819B68,crank_resync_count,u16,Crank_Resync_Count - Global number of times crank has had to Re-Sync
0x01819B64,crank_resync_time,u32,Crank_Resync_Time [MSEC] - First speed isr time to Last Crank Re-Sync Time
0x01819B1A,crank_speed_count,u16,Crank_Speed_Count - number of speed interrupts before extra cam pulse should occur
0x0181940A,crank_sync_determination_count,u16,Crank_Sync_Determination_Count - Number of speed interrupts before cam pulse count is checked
0x01819C04,csckercu,u16,Crank_Sync_Error_Count [CNTS] - [CSCKERCU] Incremented 6/cam when crank not synched
0x0181940C,csckfxcu,u16,Crank_Sync_Fail_Count [CNTS] - [CSCKFXCU] Threshold at which crank sensor no longer used
0x0181940E,csckmxcu,u16,Crank_Sync_Max_Count [CNTS] - [CSCKMXCU] limit on crank sync error count
0x01819C06,crsyss,u16,"Crank_Sync_State - [CRSYSS] Crank_Sync_State: 0=No Sync,1=Have Sync,2=Lost Sync on Crank,3=Start Sy"
0x01819410,crank_sync_tooth,u8,Crank_Sync_Tooth - Crank tooth number on which speed measurement is synced
0x01819411,crank_teeth_per_cam_measure,u8,Crank_Teeth_Per_Cam_Measure - crank teeth between cam targets
0x01105E0A,ckwsta,i16,Crank_Wet_Stack_Timing [CRANK_DEG_BTDC] - [CKWSTA] WET STACK TIMING OUTPUTED BY CRANK
0x018B0D00,cruise_ad_learned,u16,Cruise_AD_Learned - Cruise learning parameter;=1 if learned;saved at powerdown
0x01118F00,cruise_accel_ramp,u16,Cruise_Accel_Ramp [MPH] - RATE OF INCREMENT IN CRUISE CONTROL REFERENCE IF IN ACCEL
0x01118700,cruise_allow_droops,u16,Cruise_Allow_Droops - STATUS OF CRUISE DROOP STATE MACHINE
0x01118406,cruise_as_command,u16,Cruise_As_Command - Cruise_As_Command. Application specific flag for enabling/disabling cruise
0x01118702,cruise_bdg,u16,Cruise_BDG [MPH/MM3S] - SLOPE OF THE BOTTOM DROOP LINE PASSED TO THE DESIRED_CC FUELING PROCEDURE.
0x01118704,cruise_bdo,u16,Cruise_BDO [MM3S] - CRUISE BOTTOM DROOP OFFSET PASSED TO THE DESIRED_CC FUELING PROCEDURE.
0x01118706,cruise_bottom_droop_gain,u16,Cruise_Bottom_Droop_Gain [MPH/MM3S] - SLOPE OF THE BOTTOM DROOP LINE CALCULATED IN CC/RSG DROOP
0x01118502,cruise_bottom_droop_width,u16,Cruise_Bottom_Droop_Width [MPH] - BOTTOM DROOP WIDTH FOR CRUISE CONTROL.
0x0112CA04,cruise_brake_derivative_gain,u16,Cruise_Brake_Derivative_Gain [%BRAKE/MPH/SEC] - The value which causes one add'n'l brake to be applied at a given acceleration.
0x01106B0E,creben,u16,Cruise_Brake_Enable - [CREBEN] BIT 5 OF 0-15. CRUISE BRAKE CONTROL ENABLE/DISABLE PARAMETER
0x0112CA06,cruise_brake_hysteresis,u16,Cruise_Brake_Hysteresis [MPH] - The minimum speed loss required to reduce e-brake by one level.
0x0112CA00,cruise_brake_speed_threshold,u16,Cruise_Brake_Speed_Threshold [MPH] - The value above set speed where e-brakes will turn off regardless of hysteresis
0x0112CA02,cruise_brake_start_level,u16,Cruise_Brake_Start_Level [%BRAKE] - The point on the % braking axis where engine braking will begin.
0x01118F02,cruise_bump_down_step,u16,Cruise_Bump_Down_Step [MPH] - ADJUSTMENT IN CRUISE REFERENCE THAT IS TO BE MADE IF FOR A BUMP DOWN
0x01118F04,cruise_bump_up_step,u16,Cruise_Bump_Up_Step [MPH] - ADJUSTMENT IN CRUISE REFERENCE THAT IS TO BE MADE IF FOR A BUMP UP
0x018B1202,cruise_bump_up_step_adjust,u16,Cruise_Bump_Up_Step_Adjust - Adjustment to the CC selected fueling handoff bump value.
0x01118F06,cruise_coast_ramp,u16,Cruise_Coast_Ramp [MPH] - RATE IN DECREMENT IN CRUISE CONTROL REFERENCE IF CRUISE IS IN COAST
0x01118402,cruise_command_mode,u16,Cruise_Command_Mode - Cruise Command Mode (off/set/resume/coast/accel/bump down/bump up/hold/cancel)
0x01106B26,aren,u16,Cruise_Control_AR_Enable - [AREN] BIT 11 OF 0-15. CRUISE CONTROL AUTO RESUME ENABLE/DISABLE PARAMETER
0x01118400,cruise_control_ar_flag,u16,Cruise_Control_AR_Flag - Cruise Control Auto Resume Flag (inactive/active/pre_active/resume/after_test)
