address,name,type,comment,length,calterm_type,unit,data_pattern
0x00805ff2,vp44_fault_protection_counter_5ff2,word,VP44 fault protection controller counter (4 refs),2,0,,counter
0x00805ff4,vp44_derate_exceeded_counter,word,VP44 derate exceeded event counter (2 refs),2,0,,counter
0x00805ff6,vp44_derate_bit8_counter,word,VP44 derate bit 8 event counter (2 refs),2,0,,counter
0x00805ff8,vp44_derate_bit4_counter,word,VP44 derate bit 4 event counter (2 refs),2,0,,counter
0x00805ffc,rpm_protection_statistics_buffer,dword,RPM protection histogram statistics buffer (3 refs),4,0,,buffer
0x00805ffe,commanded_enable_for_pwm5_enable_disable,word,COMMANDED ENABLE FOR PWM5.,2,0,HEX,parameter
0x00806000,status_32_word_bit_mapped_system_error_status_word_0_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806002,status_32_word_bit_mapped_system_error_status_word_1_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806004,status_32_word_bit_mapped_system_error_status_word_2_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806006,status_32_word_bit_mapped_system_error_status_word_3_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806008,status_32_word_bit_mapped_system_error_status_word_4_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080600a,status_32_word_bit_mapped_system_error_status_word_5_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080600c,status_32_word_bit_mapped_system_error_status_word_6_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080600e,status_32_word_bit_mapped_system_error_status_word_7_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806010,status_32_word_bit_mapped_system_error_status_word_8_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806012,status_32_word_bit_mapped_system_error_status_word_9_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806014,status_32_word_bit_mapped_system_error_status_word_10_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806016,status_32_word_bit_mapped_system_error_status_word_11_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806018,status_32_word_bit_mapped_system_error_status_word_12_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080601a,status_32_word_bit_mapped_system_error_status_word_13_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080601c,status_32_word_bit_mapped_system_error_status_word_14_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080601e,status_32_word_bit_mapped_system_error_status_word_15_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806020,status_32_word_bit_mapped_system_error_status_word_16_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806022,status_32_word_bit_mapped_system_error_status_word_17_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806024,status_32_word_bit_mapped_system_error_status_word_18_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806026,status_32_word_bit_mapped_system_error_status_word_19_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806028,status_32_word_bit_mapped_system_error_status_word_20_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080602a,status_32_word_bit_mapped_system_error_status_word_21_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080602c,status_32_word_bit_mapped_system_error_status_word_22_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080602e,status_32_word_bit_mapped_system_error_status_word_23_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806030,status_32_word_bit_mapped_system_error_status_word_24_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806032,status_32_word_bit_mapped_system_error_status_word_25_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806034,status_32_word_bit_mapped_system_error_status_word_26_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806036,status_32_word_bit_mapped_system_error_status_word_27_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x00806038,status_32_word_bit_mapped_system_error_status_word_28_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080603a,status_32_word_bit_mapped_system_error_status_word_29_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080603c,status_32_word_bit_mapped_system_error_status_word_30_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080603e,status_32_word_bit_mapped_system_error_status_word_31_0_1,word,32 WORD BIT MAPPED SYSTEM ERROR STATUS,2,0,HEX,parameter
0x0080618a,count_of_samples_used_in_the_determination_of_engine_ave_0_2000000000,dword,COUNT OF SAMPLES USED IN THE DETERMINATION OF ENGINE AVE ,4,0,CNT,parameter
0x008061b0,accumulated_fan_on_time_when_fan_on_due_to_engine_system_comman_0_2_29,dword,ACCUMULATED FAN ON TIME WHEN FAN ON DUE TO ENGINE SYSTEM COMMAN,4,0,SECS,parameter
0x008061b4,accumulated_fan_on_time_when_fan_on_due_to_manual_switch_select_0_2_29,dword,ACCUMULATED FAN ON TIME WHEN FAN ON DUE TO MANUAL SWITCH SELECT,4,0,SECS,parameter
0x008061b8,fan_clutch_on_without_mph_time_0_2_29,dword,FAN_CLUTCH_ON_WITHOUT_MPH_TIME,4,0,S,parameter
0x008061bc,time_engine_operated_under_severity_level_1_for_blowbyp_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 1  FOR BLOWBYP,4,0,SEC,parameter
0x008061c0,time_engine_operated_under_severity_level_2_for_blowbypr_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 2 FOR BLOWBYPR,4,0,SEC,parameter
0x008061c4,time_engine_operated_under_severity_level_3_for_blowbypr_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR BLOWBYPR,4,0,SEC,parameter
0x008061c8,time_engine_operated_under_severity_level_3_for_coolantl_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR COOLANTL,4,0,SEC,parameter
0x008061cc,time_engine_operated_under_severity_level_1_for_coolantp_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 1 FOR COOLANTP,4,0,SEC,parameter
0x008061d0,time_engine_operated_under_severity_level_2_for_coolantp_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 2 FOR COOLANTP,4,0,SEC,parameter
0x008061d4,time_engine_operated_under_severity_level_3_for_coolantp_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR COOLANTP,4,0,SEC,parameter
0x008061d8,time_engine_operated_under_severity_level_1_for_coolantt_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 1 FOR COOLANTT,4,0,SEC,parameter
0x008061dc,time_engine_operated_under_severity_level_2_for_coolantt_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 2 FOR COOLANTT,4,0,SEC,parameter
0x008061e0,time_engine_operated_under_severity_level_3_for_coolantt_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR COOLANTT,4,0,SEC,parameter
0x008061e4,time_engine_operated_under_severity_level_1_for_this_eng_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 1 FOR THIS ENG,4,0,SEC,parameter
0x008061e8,time_engine_operated_under_severity_level_2_for_this_eng_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 2 FOR THIS ENG,4,0,SEC,parameter
0x008061ec,time_engine_operated_under_severity_level_3_for_this_eng_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR THIS ENG,4,0,SEC,parameter
0x008061f0,total_number_of_engine_starts_over_life_of_engine_0_500000,dword,TOTAL NUMBER OF ENGINE STARTS OVER LIFE OF ENGINE,4,0,CNTS,parameter
0x008061f4,time_engine_operated_under_severity_level_1_for_imt_abus_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 1 FOR IMT ABUS,4,0,SEC,parameter
0x008061f8,time_engine_operated_under_severity_level_2_for_imt_abus_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 2 FOR IMT ABUS,4,0,SEC,parameter
0x008061fc,time_engine_operated_under_severity_level_3_for_imt_abus_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR IMT ABUS,4,0,SEC,parameter
0x00806200,time_engine_operated_under_severity_level_1_for_oilpres_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 1 FOR OILPRES ,4,0,SEC,parameter
0x00806204,time_engine_operated_under_severity_level_2_for_oilpres_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 2 FOR OILPRES ,4,0,SEC,parameter
0x00806208,time_engine_operated_under_severity_level_3_for_oilpres_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR OILPRES ,4,0,SEC,parameter
0x0080620c,time_engine_operated_under_severity_level_1_for_oiltemp_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 1 FOR OILTEMP ,4,0,SEC,parameter
0x00806210,time_engine_operated_under_severity_level_2_for_oiltemp_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 2 FOR OILTEMP ,4,0,SEC,parameter
0x00806214,time_engine_operated_under_severity_level_3_for_oiltemp_0_320000000,dword,TIME ENGINE OPERATED UNDER SEVERITY LEVEL 3 FOR OILTEMP ,4,0,SEC,parameter
0x00806218,total_cummulative_number_of_engine_revs_upto_32yrs_at_1400r_0_2_35,dword,TOTAL CUMMULATIVE NUMBER OF ENGINE REVS.  UPTO 32YRS AT 1400R,4,0,REVS,parameter
0x00806228,fuel_demand_exceeded_accumulator_6228,dword,Fuel demand exceeded time accumulator (2 refs),4,0,,accumulator
0x0080622a,OCMIRSHS,dword,CalTerm OCMIRSHS: TOTAL MILES AND THE WEIGHTED MILES OF THE LAST 3 OCM,4,2,MI,value
0x0080622c,fuel_demand_exceeded_counter_622c,dword,Fuel demand exceeded event counter (2 refs),4,0,,counter
0x00806230,fuel_demand_exceeded_arg_6230,dword,Fuel demand exceeded accumulator overflow arg (2 refs),4,0,,value
0x00806234,fuel_source_10_time_accumulator_6234,dword,Fuel source 10 idle time accumulator (2 refs),4,0,,accumulator
0x00806238,fuel_source_10_time_arg_6238,dword,Fuel source 10 time accumulator overflow arg (2 refs),4,0,,value
0x0080623c,boost_pressure_stats_arg_623c,dword,Boost pressure stats accumulator overflow arg (2 refs),4,0,,value
0x00806250,rpm_protection_stats_index_6250,dword,RPM protection max throttle index tracking (3 refs),4,0,,index
0x00806254,rpm_protection_overflow_counter,dword,RPM protection histogram overflow counter (1 ref),4,0,,counter
0x00806258,clutch_time_accumulator_1_6258,dword,Clutch time percent load accumulator 1 (2 refs),4,0,,accumulator
0x0080625a,derate_time_accumulator_625a,dword,Derate event time accumulator (2 refs),4,0,,accumulator
0x0080625c,boost_pressure_stats_accumulator_625c,dword,Boost pressure statistics accumulator (2 refs),4,0,,accumulator
0x0080625e,derate_time_accumulator_arg_625e,dword,Derate time accumulator overflow arg (2 refs),4,0,,value
0x00806260,clutch_time_accumulator_2_6260,dword,Clutch time accumulator 2 (2 refs),4,0,,accumulator
0x00806264,clutch_time_accumulator_3_6264,dword,Clutch time accumulator 3 (2 refs),4,0,,accumulator
0x00806268,counts_time_percent_load_is_low_for_const_freq_alg_0_100,word,COUNTS TIME PERCENT LOAD IS LOW FOR CONST FREQ. ALG.,2,0,NONE,parameter
0x0080626a,counter_for_constant_freq_detection_alg_0_10000,word,COUNTER FOR CONSTANT FREQ. DETECTION ALG.,2,0,NONE,parameter
0x0080626c,clutch_operating_time_total,dword,Clutch operating time total (7 refs),4,0,,value
0x00806270,clutch_transitions_counter_0_100,word,CLUTCH TRANSITIONS COUNTER,2,0,NONE,parameter
0x00806274,clutch_transition_accumulator_6274,dword,Clutch transition accumulator (6 refs),4,0,,accumulator
0x00806278,clutch_statistics_status_flags_6278,word,Clutch operating statistics status flags (7 refs),2,0,,flags
0x0080627a,derate_event_counter_627a,word,Derate event counter (2 refs),2,0,,counter
0x0080627c,clutch_slip_event_counter_627c,word,Clutch slip event counter (2 refs),2,0,,counter
0x0080627e,fuel_demand_statistics_flags,word,Fuel demand statistics accumulator flags (2 refs),2,0,,flags
0x00806282,fuel_limit_exceedance_counter_1_6282,dword,Fuel limit exceedance statistics counter 1 (2 refs),4,0,,counter
0x0080628a,fuel_source_10_statistics_counter_628a,dword,Fuel source 10 (idle) statistics counter (2 refs),4,0,,counter
0x0080628e,fuel_temp_exceedance_counter_628e,dword,Fuel temperature exceedance statistics counter (2 refs),4,0,,counter
0x00806292,boost_pressure_stats_arg_6292,dword,Boost pressure statistics accumulator arg (2 refs),4,0,,arg
0x00806296,derate_time_accumulator_6296,dword,Derate event time accumulator (2 refs),4,0,,accumulator
0x0080629a,derate_time_accumulator_arg_629a,dword,Derate event time accumulator arg (2 refs),4,0,,arg
0x0080629e,fuel_demand_exceeded_accumulator_629e,dword,Fuel demand exceeded statistics accumulator (2 refs),4,0,,accumulator
0x008062a2,fuel_source_10_time_accumulator_62a2,dword,Fuel source 10 time accumulator (2 refs),4,0,,accumulator
0x008062a6,fuel_demand_exceeded_counter_62a6,dword,Fuel demand exceeded event counter (2 refs),4,0,,counter
0x008062aa,fuel_demand_exceeded_arg_62aa,dword,Fuel demand exceeded accumulator arg (2 refs),4,0,,arg
0x008062ae,fuel_source_10_time_arg_62ae,dword,Fuel source 10 time accumulator arg (2 refs),4,0,,arg
0x008062b2,fuel_limit_near_exceedance_accum_62b2,dword,Fuel limit near exceedance accumulator (2 refs),4,0,,accumulator
0x008062b6,fuel_temp_exceedance_accumulator_62b6,dword,Fuel temp exceedance time accumulator (2 refs),4,0,,accumulator
0x008062ba,fuel_limit_near_exceedance_arg_62ba,dword,Fuel limit near exceedance accumulator arg (2 refs),4,0,,arg
0x008062be,fuel_temp_exceedance_arg_62be,dword,Fuel temp exceedance accumulator arg (2 refs),4,0,,arg
0x008062c2,rpm_protection_stats_counter,dword,RPM protection histogram statistics counter (2 refs),4,0,,counter
0x008062c6,rpm_protection_stats_accumulator,dword,RPM protection histogram statistics accumulator (2 refs),4,0,,accumulator
0x008062ca,rpm_protection_stats_index_62ca,dword,RPM protection histogram statistics index (3 refs),4,0,,index
0x008062cb,system_protected_range_start,byte,Start of 4-byte protected system area,1,0,,data
0x008062cf,system_protected_range_end,byte,End of 4-byte protected system area,1,0,,data
0x008062d0,calibration_data_copy_status,word,Calibration data copy status flag (1 ref),2,0,,flag
0x008062d4,rpm_timer_reload_value_2,word,Timer reload value 2 for RPM control,2,0,CNT,parameter
0x008062d8,rpm_threshold_lower,word,Lower RPM threshold for system control,2,0,RPM,parameter
0x008062da,rpm_secondary_threshold,word,Secondary RPM threshold for control logic,2,0,RPM,parameter
0x008062dc,rpm_threshold_upper,word,Upper RPM threshold for system control,2,0,RPM,parameter
0x008062fe,rpm_timer_reload_value_1,word,Timer reload value 1 for RPM control,2,0,CNT,parameter
0x00806304,dma_desc_source_addr2,dword,DMA descriptor 2 source address pointer,2,0,,address
0x00806318,dma_desc_dest_addr2,dword,DMA descriptor 2 destination address pointer,2,0,,address
0x0080632c,dma_desc_source_addr3,dword,DMA descriptor 3 source address pointer,2,0,,address
0x00806340,dma_desc_dest_addr3,dword,DMA descriptor 3 destination address pointer,2,0,,address
0x008065ce,dtc_fault_table_base,dword,DTC fault table base address pointer,4,0,,pointer
0x008065d0,diagnostic_sensor_data_ptr,dword,Diagnostic sensor data pointer,4,0,,pointer
0x008068c4,fault_flags_enabled_base,word,Fault enable/confirm flags array base - mirrors fault_flags_active structure,2,0,,flag
0x008068c6,accelerator_pedal_position,word,Accelerator pedal position value,2,0,,value
0x008068c8,fault_mask_flags_7,word,Fault mask flags paired with fault_status_flags_7,2,0,,flag
0x008068cc,fault_enable_mask_1,word,Fault enable mask register 1,2,0,,mask
0x008068ce,engine_mode_output_control_state_68ce,byte,Engine mode output control state machine state (6 refs),1,0,,state
0x008068d2,fault_mask_flags_1,word,Fault mask flags paired with fault_status_flags_1,2,0,,flag
0x008068e4,vp44_fso_fault_enable_mask_2,word,VP44 FSO fault enable mask 2 (2 refs),2,0,,mask
0x008068e6,fso_fault_enable_mask_1,word,FSO fault enable mask 1,2,0,,mask
0x008068e8,vp44_fso_fault_enable_mask,word,VP44 FSO fault enable mask,2,0,,mask
0x00806ae2,a_d_digital_filter_constant_for_intake_manifold_temperature_0_1,word,A/D DIGITAL FILTER CONSTANT FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADIMTPCS],2,0,,parameter
0x00806ae4,global_default_value_for_intake_manifold_temperature_50_to_293,word,GLOBAL DEFAULT VALUE FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADDFIMTP],2,0,DEGF,parameter
0x00806ae6,a_d_fault_clear_counts_for_intake_manifold_temperature_0_32767,word,A/D FAULT CLEAR COUNTS FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADIMTPCC],2,0,,parameter
0x00806ae8,a_d_fault_decrement_for_intake_manifold_temperature_0_32767,word,A/D FAULT DECREMENT FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADIMTPDT],2,0,CNTS,parameter
0x00806aea,a_d_fault_increment_for_intake_manifold_temperature_0_32767,word,A/D FAULT INCREMENT FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADIMTPIC],2,0,CNTS,parameter
0x00806aec,a_d_fault_set_for_intake_manifold_temperature_0_32767,word,A/D FAULT SET FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADIMTPSE],2,0,CNTS,parameter
0x00806aee,a_d_high_error_limit_for_intake_manifold_temperature_0_1023,word,A/D HIGH ERROR LIMIT FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADIMTPHL],2,0,,parameter
0x00806af0,a_d_low_error_limit_for_intake_manifold_temperature_0_1023,word,A/D LOW ERROR LIMIT FOR INTAKE MANIFOLD TEMPERATURE [CalTerm: ADIMTPLL],2,0,,parameter
0x00806af2,intake_manifold_temperature_channel_address_none,word,INTAKE_MANIFOLD_TEMPERATURE_CHANNEL_ADDRESS [CalTerm: ADIMTPCA],2,0,NONE,parameter
0x00806af4,adimtpmu_param,byte,CHANNEL MUX SETTING [CalTerm: ADIMTPMU],1,0,NONE,parameter
0x00806af5,tri_state_flag_intake_manifold_temperature_enable_disable,byte,TRI STATE FLAG [CalTerm: ADIMTPTS],1,0,,parameter
0x00806af6,error_number_storage_for_intake_manifold_temperature_high_erro_0_255,byte,ERROR NUMBER STORAGE FOR INTAKE_MANIFOLD_TEMPERATURE_HIGH_ERRO [CalTerm: ADIMTPHE],1,0,NONE,parameter
0x00806af7,error_number_storage_for_intake_manifold_temperature_low_error_0_255,byte,ERROR NUMBER STORAGE FOR INTAKE_MANIFOLD_TEMPERATURE_LOW_ERROR [CalTerm: ADIMTPLE],1,0,NONE,parameter
0x00806af8,error_number_storage_for_in_range_error_intake_manifold_tempera_none,byte,ERROR NUMBER STORAGE FOR IN_RANGE_ERROR [CalTerm: ADIMTPTE],1,0,NONE,parameter
0x00806af9,ADIMTPSA,byte,A/D SAMPLE PERIOD FOR INTAKE MANIFOLD TEMPERATURE,1,0,MSEC,data
0x00806afa,a_d_digital_filter_constant_for_fuel_temperature_0_1,word,A/D DIGITAL FILTER CONSTANT FOR FUEL TEMPERATURE [CalTerm: ADFLTPCS],2,0,,parameter
0x00806afc,global_default_value_for_fuel_temperature_50_to_293,word,GLOBAL DEFAULT VALUE FOR FUEL TEMPERATURE [CalTerm: ADDFFLTP],2,0,DEGF,parameter
0x00806afe,a_d_fault_clear_counts_for_fuel_temperature_0_32767,word,A/D FAULT CLEAR COUNTS FOR FUEL TEMPERATURE [CalTerm: ADFLTPCC],2,0,,parameter
0x00806b00,a_d_fault_decrement_for_fuel_temperature_0_32767,word,A/D FAULT DECREMENT FOR FUEL TEMPERATURE [CalTerm: ADFLTPDT],2,0,CNTS,parameter
0x00806b02,a_d_fault_increment_for_fuel_temperature_0_32767,word,A/D FAULT INCREMENT FOR FUEL TEMPERATURE [CalTerm: ADFLTPIC],2,0,CNTS,parameter
0x00806b04,a_d_fault_set_for_fuel_temperature_0_32767,word,A/D FAULT SET FOR FUEL TEMPERATURE [CalTerm: ADFLTPSE],2,0,CNTS,parameter
0x00806b06,a_d_high_error_limit_for_fuel_temperature_0_1023,word,A/D HIGH ERROR LIMIT FOR FUEL TEMPERATURE [CalTerm: ADFLTPHL],2,0,,parameter
0x00806b08,a_d_low_error_limit_for_fuel_temperature_0_1023,word,A/D LOW ERROR LIMIT FOR FUEL TEMPERATURE [CalTerm: ADFLTPLL],2,0,,parameter
0x00806b0a,fuel_temperature_channel_address_none,word,FUEL_TEMPERATURE_CHANNEL_ADDRESS [CalTerm: ADFLTPCA],2,0,NONE,parameter
0x00806b0c,adfltpmu_param,byte,CHANNEL MUX SETTING [CalTerm: ADFLTPMU],1,0,NONE,parameter
0x00806b0d,tri_state_flag_fuel_temperature_enable_disable,byte,TRI STATE FLAG [CalTerm: ADFLTPTS],1,0,,parameter
0x00806b0e,error_number_storage_for_fuel_temperature_high_error_0_255,byte,ERROR NUMBER STORAGE FOR FUEL_TEMPERATURE_HIGH_ERROR [CalTerm: ADFLTPHE],1,0,NONE,parameter
0x00806b0f,error_number_storage_for_fuel_temperature_low_error_0_255,byte,ERROR NUMBER STORAGE FOR FUEL_TEMPERATURE_LOW_ERROR [CalTerm: ADFLTPLE],1,0,NONE,parameter
0x00806b10,error_number_storage_for_in_range_error_fuel_temperature_none,byte,ERROR NUMBER STORAGE FOR IN_RANGE_ERROR [CalTerm: ADFLTPTE],1,0,NONE,parameter
0x00806b11,ADFLTPSA,byte,A/D SAMPLE PERIOD FOR FUEL TEMPERATURE,1,0,MSEC,data
0x00806b12,coolant_level_a_d_digital_filter_constant_0_1,word,COOLANT LEVEL A/D DIGITAL FILTER CONSTANT [CalTerm: ADCVCS],2,0,,parameter
0x00806b14,coolant_level_global_default_value_0_2,word,COOLANT LEVEL GLOBAL DEFAULT VALUE [CalTerm: ADCVGD],2,0,NONE,parameter
0x00806b16,coolant_level_channel_address_0_32767,word,COOLANT LEVEL CHANNEL ADDRESS [CalTerm: ADCVCC],2,0,,parameter
0x00806b18,coolant_level_a_d_fault_decrement_0_32767,word,COOLANT LEVEL A/D FAULT DECREMENT [CalTerm: ADCVDT],2,0,CNTS,parameter
0x00806b1a,coolant_level_a_d_fault_increment_0_32767,word,COOLANT LEVEL A/D FAULT INCREMENT [CalTerm: ADCVIC],2,0,CNTS,parameter
0x00806b1c,coolant_level_a_d_fault_set_0_32767,word,COOLANT LEVEL A/D FAULT SET [CalTerm: ADCVSE],2,0,CNTS,parameter
0x00806b1e,coolant_level_a_d_high_error_limit_0_1023,word,COOLANT LEVEL A/D HIGH ERROR LIMIT [CalTerm: ADCVHL],2,0,,parameter
0x00806b20,coolant_level_a_d_low_error_limit_0_1023,word,COOLANT LEVEL A/D LOW ERROR LIMIT [CalTerm: ADCVLL],2,0,,parameter
0x00806b22,coolant_level_channel_address_none,word,COOLANT LEVEL CHANNEL ADDRESS [CalTerm: ADCVCA],2,0,NONE,parameter
0x00806b24,coolant_level_channel_mux_setting_0_255,byte,COOLANT LEVEL CHANNEL MUX SETTING [CalTerm: ADCVMU],1,0,NONE,parameter
0x00806b25,coolant_level_tri_state_flag_enable_disable,byte,COOLANT LEVEL TRI STATE FLAG [CalTerm: ADCVTS],1,0,,parameter
0x00806b26,error_number_storage_for_coolant_level_high_error_0_255,byte,ERROR NUMBER STORAGE FOR COOLANT_LEVEL_HIGH_ERROR [CalTerm: ADCVHE],1,0,NONE,parameter
0x00806b27,error_number_storage_for_coolant_level_low_error_0_255,byte,ERROR NUMBER STORAGE FOR COOLANT_LEVEL_LOW_ERROR [CalTerm: ADCVLE],1,0,NONE,parameter
0x00806b28,coolant_level_error_number_storage_for_in_range_error_none,byte,COOLANT LEVEL ERROR NUMBER STORAGE FOR IN_RANGE_ERROR [CalTerm: ADCVTE],1,0,NONE,parameter
0x00806b29,ADCVSA,byte,COOLANT LEVEL A/D SAMPLE PERIOD,1,0,MSEC,data
0x00806b2a,adsyfpcs_param,word,A/D DIGITAL FILTER CONSTANT [CalTerm: ADSYFPCS],2,0,,parameter
0x00806b2c,adsyfpgd_param,word,GLOBAL DEFAULT VALUE [CalTerm: ADSYFPGD],2,0,,parameter
0x00806b2e,adsyfpfc_param,word,A/D FAULT CLEAR COUNTS [CalTerm: ADSYFPFC],2,0,,parameter
0x00806b30,adsyfpfd_param,word,A/D FAULT DECREMENT [CalTerm: ADSYFPFD],2,0,CNTS,parameter
0x00806b32,adsyfpfi_param,word,A/D FAULT INCREMENT [CalTerm: ADSYFPFI],2,0,CNTS,parameter
0x00806b34,adsyfpfs_param,word,A/D FAULT SET [CalTerm: ADSYFPFS],2,0,CNTS,parameter
0x00806b36,adsyfphl_param,word,A/D HIGH ERROR LIMIT [CalTerm: ADSYFPHL],2,0,,parameter
0x00806b38,adsyfpll_param,word,A/D LOW ERROR LIMIT [CalTerm: ADSYFPLL],2,0,,parameter
0x00806b3c,adsyfpmu_param,byte,CHANNEL MUX SETTING [CalTerm: ADSYFPMU],1,0,NONE,parameter
0x00806b3d,adsyfpts_param,byte,TRI STATE ERROR [CalTerm: ADSYFPTS],1,0,,parameter
0x00806b3e,error_number_storage_for_fuel_pressure_high_limit_error_0_255,byte,ERROR NUMBER STORAGE FOR FUEL_PRESSURE_HIGH_LIMIT ERROR [CalTerm: ADSYFPHE],1,0,NONE,parameter
0x00806b3f,error_number_storage_for_fuel_pressure_low_error_0_255,byte,ERROR NUMBER STORAGE FOR FUEL_PRESSURE_LOW_ERROR [CalTerm: ADSYFPLE],1,0,NONE,parameter
0x00806b40,adsyfpte_param,byte,TRI STATE ERROR [CalTerm: ADSYFPTE],1,0,NONE,parameter
0x00806b41,ADSYFPSR,byte,A/D SAMPLE PERIOD,1,0,MSEC,data
0x00806b42,a_d_digital_filter_constant_for_oil_pressure_0_1,word,A/D DIGITAL FILTER CONSTANT FOR OIL PRESSURE [CalTerm: ADOLPRCS],2,0,,parameter
0x00806b44,global_default_value_for_oil_pressure_0_100,word,GLOBAL DEFAULT VALUE FOR OIL PRESSURE [CalTerm: ADDFOLPR],2,0,PSIG,parameter
0x00806b46,a_d_fault_clear_counts_for_oil_pressure_0_32767,word,A/D FAULT CLEAR COUNTS FOR OIL PRESSURE [CalTerm: ADOLPRCC],2,0,,parameter
0x00806b48,a_d_fault_decrement_for_oil_pressure_0_32767,word,A/D FAULT DECREMENT FOR OIL PRESSURE [CalTerm: ADOLPRDT],2,0,CNTS,parameter
