0x0080dc58,pwm2_driver_error_counter,high,"Incremented when PWM2 driver feedback mismatch detected; compared against _number_of_errors_to_be_detected_on_pwm2_driver threshold; triggers error_status_word_7 bit 0x20 and latched in _DAT_0080604e"
0x0080dc5e,pwm5_driver_error_counter,high,"Incremented when PWM5 driver feedback mismatch detected; compared against _number_of_errors_to_be_detected_on_pwm5_driver threshold; triggers error_status_word_7 bit 0x100 and latched in _DAT_0080604e"
0x0080dc6c,calibration_data_valid_flag,high,Set to 1 when calibration data successfully loaded or EEPROM write enabled; gates memory operations and CAN memory sync across 10+ functions
0x0080dc70,calibration_bank_active,high,Tracks which calibration bank is loaded: 0=none 1=primary at 0x4000 2=secondary at 0x6000; used to select ROM source addresses
0x0080dcb0,j1708_receive_mode_flag,high,"Set to 1 during init and after transmit complete (case 3); set to 0 when transmit begins; controls whether ISR stores received byte into receive buffer or processes transmit echo verification"
0x0080dcb3,j1708_checksum_accumulator,medium,"Running sum of transmitted/received bytes; used in case 2 to compute checksum as ~sum+1; reset to 0 on init, message boundaries, and after transmit complete"
0x0080dcba,j1708_tpu_channel_active,high,"Set to 1 by tpuTimerChannelEnable and tpuTransmissionTrigger when TPU channel started; cleared to 0 in ISR handler and tpuChannelStateMachine when channel completes; gates tpuTransmissionTrigger entry"
0x0080ddc2,scratch_pad_write_pointer,high,Pointer to current write position in scratch pad buffer starting at 0x80dcbe; incremented as memory patch data is stored
0x0080ddd8,diagnostic_multipacket_data_pointer,high,Pointer used for reading and writing data during multi-packet diagnostic transmit and receive operations
0x0080dde0,multipacket_receive_bytes_remaining,high,Byte counter decremented during multi-packet receive; set from packet header and triggers completion when reaching zero
0x0080dde2,multipacket_transmit_active_flag,high,Flag set to 1 when multi-packet transmit data is pending and 0 when complete or aborted; checked in diagnosticCommandDispatcher
0x0080dde3,multipacket_receive_active_flag,high,Flag set to 1 when multi-packet receive is in progress awaiting more data; cleared when transfer completes or is aborted
0x0080dde5,insite_parameter_id,high,Dispatched in large switch statement covering parameter IDs 0x02-0xFA; set from received Insite request buffer; determines which parameter data to build in response
0x0080ddea,insite_response_write_pointer,high,Advanced after each byte written to Insite response buffer via CONCAT31 pattern; used across all Insite response builder functions to track current write position
0x0080dded,insite_response_buffer_index,high,Low byte offset used in CONCAT31 pattern to advance response write pointer by +1 after each byte; present in every response builder function
0x0080ddee,insite_response_frame_start,high,Set to transmit buffer start at beginning of response building; used to write frame length byte when response is finalized in responseBufferFinalize
0x0080ddf2,insite_request_read_pointer,high,Set to receive buffer pointer in insiteLiveDataHandler; advanced as request bytes are consumed during parameter parsing
0x0080ddf6,insite_response_length,high,Accumulated response data length; initialized to 0 at start of response; incremented by parameter size after each parameter written; checked before finalizing response frame
0x0080ddf7,insite_response_space_available,high,Set in responseBufferSpaceCheck from buffer free space calculation; capped at 0x13; compared against parameter size to verify response fits
0x0080ddf8,insite_parameter_data_size,high,Set from parameterLookupForInsite return value; indicates byte size of current parameter data; compared against available space and added to response length
0x0080ddfa,insite_parameter_schedule_pointer,high,Points to parameter interval schedule table at 0x0080de00; initialized and advanced during insiteParameterTableIterator to track which parameters need periodic reporting
0x0080de1e,insite_parameter_table_pointer,high,Pointer into ROM parameter table at 0x612ee; advances by 3 entries per parameter in insiteParameterTableIterator and diagnostic init
0x0080de22,insite_multiframe_current_index,high,Current frame sequence number in Insite multi-frame response; initialized to 0 and incremented per frame; compared against total frame count to detect completion
0x0080de23,insite_multiframe_total_frames,high,Total number of frames in Insite multi-frame response; calculated from data size divided by frame payload size; upper nibble sent in protocol header byte
0x0080de24,insite_multiframe_frame_bytes_remaining,high,Remaining bytes to write in current Insite multi-frame response frame; decremented as bytes are emitted; reset to full or partial frame size on each new frame
0x0080de26,insite_dtc_command_action_byte,high,Action/mode byte from Insite DTC command (0xC3/0xC4); upper 2 bits encode action: 0x80 or 0x40 = clear fault; 0x00 = query/report with optional numeric value
0x0080de2e,key_switch_on_latch,medium,"Set to 1 in FUN_00011a68; checked alongside value_used_for_monitoring_switch_data bit 0 throughout fuel mode state machine — when switch data bit is off AND this is 0, transitions to shutdown state 8; cleared when switch data bit transitions on"
0x0080dec8,fuel_limit_shutdown_minimum,high,Running minimum fuel limit across all shutdown protection selectors; each shutdownMinimumSelectorNN updates this if its limit is lower and sets the controlling algorithm indicator
0x0080ded2,fuel_demand_selected,high,Set by multiple fuel source states via FSDSFLST: governor output (ASMXFL) diagnostic handler retarder fueling and fuel arbitrator; represents the active fueling demand
